TICKER,YEAR,ASSETS,LIABILITIES,EQUITY,REVENUE,EXPENSES,NET_INCOME,OPERATING_CF,INVESTING_CF,FINANCING_CF,FREE_CF,NET_MARGIN,ROA,ROE,DEBT_EQUITY
ANTO.L,2024,22634900000.0000,9680700000.0000,9462200000.0000,6613400000.0000,5784000000.0000,829400000.000000,2285300000.00000,-2081600000.000000,1346400000.000000,-129300000.00000,0.125,0.037,0.088,1.023
ASM.AS,2021,2711088000.0000,469334000.0000,2241754000.0000,1729911000.0000,1235202000.0000,494709000.000000,380640000.00000,-114396000.000000,-240259000.000000,223788000.00000,0.286,0.182,0.221,0.209
ASM.AS,2022,3750789000.0000,1001470000.0000,2749319000.0000,2410927000.0000,2021814000.0000,389113000.000000,541488000.00000,-474880000.000000,-132599000.000000,333015000.00000,0.161,0.104,0.142,0.364
ASM.AS,2023,4226727000.0000,999916000.0000,3226811000.0000,2634331000.0000,1882258000.0000,752073000.000000,735887000.00000,-289042000.000000,-236050000.000000,418175000.00000,0.285,0.178,0.233,0.310
ASM.AS,2024,5161920000.0000,1414765000.0000,3747155000.0000,2932724000.0000,2246990000.0000,685734000.000000,897654000.00000,-349966000.000000,-301030000.000000,532924000.00000,0.234,0.133,0.183,0.378
ASML.AS,2021,30231000000.0000,20090400000.0000,10140600000.0000,18611000000.0000,12727800000.0000,5883200000.000000,10845800000.00000,-72000000.000000,-9891700000.000000,9905500000.00000,0.316,0.195,0.580,1.981
ASML.AS,2022,36300400000.0000,27489600000.0000,8810800000.0000,21173400000.0000,15549200000.0000,5624200000.000000,8486800000.00000,-1028900000.000000,-7138300000.000000,7167500000.00000,0.266,0.155,0.638,3.120
ASML.AS,2023,39957500000.0000,26505100000.0000,13452400000.0000,27558500000.0000,19719500000.0000,7839000000.000000,5443400000.00000,-2689300000.000000,-3003900000.000000,3247200000.00000,0.284,0.196,0.583,1.970
ASML.AS,2024,48589600000.0000,30112800000.0000,18476800000.0000,28262900000.0000,20691300000.0000,7571600000.000000,11166200000.00000,-2609300000.000000,-2832100000.000000,9083100000.00000,0.268,0.156,0.410,1.630
ASRNL.AS,2021,74032000000.0000,66840000000.0000,7174000000.0000,9828000000.0000,8934000000.0000,894000000.000000,198000000.00000,-463000000.000000,-292000000.000000,-189000000.00000,0.091,0.012,0.125,9.317
ASRNL.AS,2022,61899000000.0000,55722000000.0000,6150000000.0000,-10548000000.0000,-8791000000.0000,-1757000000.000000,-961000000.00000,-202000000.000000,1104000000.000000,-1151000000.00000,0.167,-0.028,-0.286,9.060
ASRNL.AS,2023,150768000000.0000,141391000000.0000,9342000000.0000,17112000000.0000,16074000000.0000,1038000000.000000,3583000000.00000,2211000000.000000,-130000000.000000,3549000000.00000,0.061,0.007,0.111,15.135
ASRNL.AS,2024,138595000000.0000,128762000000.0000,9786000000.0000,20635000000.0000,19753000000.0000,882000000.000000,,,,,0.043,0.006,0.090,13.158
ASSA-B.ST,2021,129975000000.0000,60384000000.0000,69582000000.0000,95007000000.0000,84107000000.0000,10900000000.000000,12457000000.00000,-3094000000.000000,-7813000000.000000,10744000000.00000,0.115,0.084,0.157,0.868
ASSA-B.ST,2022,154564000000.0000,68538000000.0000,86014000000.0000,120793000000.0000,107502000000.0000,13291000000.000000,14359000000.00000,-10561000000.000000,-4699000000.000000,12363000000.00000,0.110,0.086,0.155,0.797
ASSA-B.ST,2023,196351000000.0000,104706000000.0000,91629000000.0000,140716000000.0000,127083000000.0000,13633000000.000000,21294000000.00000,-47899000000.000000,24726000000.000000,18655000000.00000,0.097,0.069,0.149,1.143
ASSA-B.ST,2024,223605000000.0000,116524000000.0000,107071000000.0000,150162000000.0000,134523000000.0000,15639000000.000000,21391000000.00000,-13925000000.000000,-4447000000.000000,18829000000.00000,0.104,0.070,0.146,1.088
ATCO-A.ST,2021,136683000000.0000,69049000000.0000,67633000000.0000,110912000000.0000,92782000000.0000,18130000000.000000,23152000000.00000,-6121000000.000000,-10323000000.000000,19793000000.00000,0.163,0.133,0.268,1.021
ATCO-A.ST,2022,172301000000.0000,92275000000.0000,79976000000.0000,141325000000.0000,117848000000.0000,23477000000.000000,21377000000.00000,-15503000000.000000,-14651000000.000000,16346000000.00000,0.166,0.136,0.294,1.154
ATCO-A.ST,2023,182684000000.0000,91184000000.0000,91450000000.0000,172664000000.0000,144624000000.0000,28040000000.000000,28084000000.00000,-9388000000.000000,-18276000000.000000,22633000000.00000,0.162,0.153,0.307,0.997
ATCO-A.ST,2024,208538000000.0000,94778000000.0000,113700000000.0000,176771000000.0000,146989000000.0000,29782000000.000000,36887000000.00000,-13322000000.000000,-15864000000.000000,30863000000.00000,0.168,0.143,0.262,0.834
AUTO.L,2021,,,,,,,,,,,,,,
AUTO.L,2022,542900000.0000,70400000.0000,472500000.0000,432700000.0000,188000000.0000,244700000.000000,271900000.00000,5000000.000000,-271300000.000000,269100000.00000,0.566,0.451,0.518,0.149
AUTO.L,2023,662700000.0000,135400000.0000,527300000.0000,500200000.0000,266300000.0000,233900000.000000,266900000.00000,-126400000.000000,-175200000.000000,263500000.00000,0.468,0.353,0.444,0.257
AUTO.L,2024,658000000.0000,105700000.0000,552300000.0000,570900000.0000,314000000.0000,256900000.000000,287500000.00000,1800000.000000,-287200000.000000,283700000.00000,0.450,0.390,0.465,0.191
AV.L,2021,351924000000.0000,335234000000.0000,16438000000.0000,32986000000.0000,31020000000.0000,1966000000.000000,-2858000000.00000,74000000.000000,-4402000000.000000,-2966000000.00000,0.060,0.006,0.120,20.394
AV.L,2022,309583000000.0000,299369000000.0000,9904000000.0000,-26792000000.0000,-25741000000.0000,-1051000000.000000,15883000000.00000,-339000000.000000,-5939000000.000000,15784000000.00000,0.039,-0.003,-0.106,30.227
AV.L,2023,328843000000.0000,319243000000.0000,9282000000.0000,32920000000.0000,31835000000.0000,1085000000.000000,-2732000000.00000,-350000000.000000,-1820000000.000000,-3082000000.00000,0.033,0.003,0.117,34.394
AV.L,2024,353883000000.0000,345262000000.0000,8305000000.0000,31760000000.0000,31077000000.0000,683000000.000000,8445000000.00000,162000000.000000,-2494000000.000000,8272000000.00000,0.022,0.002,0.082,41.573
AZM.MI,2021,9922499000.0000,8686917000.0000,1182645000.0000,1311053000.0000,705596000.0000,605457000.000000,926186000.00000,-335856000.000000,-255937000.000000,875402000.00000,0.462,0.061,0.512,7.345
AZM.MI,2022,9514577000.0000,8042351000.0000,1417430000.0000,1285718000.0000,879257000.0000,406461000.000000,-101329000.00000,-189659000.000000,-179262000.000000,-149582000.00000,0.316,0.043,0.287,5.674
AZM.MI,2023,9958322000.0000,8349019000.0000,1550564000.0000,1206905000.0000,772338000.0000,434567000.000000,468846000.00000,-73202000.000000,-297490000.000000,419313000.00000,0.360,0.044,0.280,5.385
AZM.MI,2024,10233252000.0000,8285176000.0000,1923225000.0000,1332650000.0000,756485000.0000,576165000.000000,-197479000.00000,295115000.000000,-237392000.000000,-245998000.00000,0.432,0.056,0.300,4.308
AZN.L,2021,105363000000.0000,66076000000.0000,39268000000.0000,37417000000.0000,37305000000.0000,112000000.000000,5963000000.00000,-11058000000.000000,3649000000.000000,3763000000.00000,0.003,0.001,0.003,1.683
AZN.L,2022,96483000000.0000,59425000000.0000,37037000000.0000,44351000000.0000,41063000000.0000,3288000000.000000,9808000000.00000,-2960000000.000000,-6823000000.000000,7237000000.00000,0.074,0.034,0.089,1.604
AZN.L,2023,101119000000.0000,61953000000.0000,39143000000.0000,45811000000.0000,39856000000.0000,5955000000.000000,10345000000.00000,-4064000000.000000,-6567000000.000000,6567000000.00000,0.130,0.059,0.152,1.583
AZN.L,2024,104035000000.0000,63164000000.0000,40786000000.0000,54073000000.0000,47038000000.0000,7035000000.000000,11861000000.00000,-7980000000.000000,-3996000000.000000,7275000000.00000,0.130,0.068,0.172,1.549
AZN.ST,2021,105363000000.0000,66076000000.0000,39268000000.0000,37417000000.0000,37305000000.0000,112000000.000000,5963000000.00000,-11058000000.000000,3649000000.000000,3763000000.00000,0.003,0.001,0.003,1.683
AZN.ST,2022,96483000000.0000,59425000000.0000,37037000000.0000,44351000000.0000,41063000000.0000,3288000000.000000,9808000000.00000,-2960000000.000000,-6823000000.000000,7237000000.00000,0.074,0.034,0.089,1.604
AZN.ST,2023,101119000000.0000,61953000000.0000,39143000000.0000,45811000000.0000,39856000000.0000,5955000000.000000,10345000000.00000,-4064000000.000000,-6567000000.000000,6567000000.00000,0.130,0.059,0.152,1.583
AZN.ST,2024,104035000000.0000,63164000000.0000,40786000000.0000,54073000000.0000,47038000000.0000,7035000000.000000,11861000000.00000,-7980000000.000000,-3996000000.000000,7275000000.00000,0.130,0.068,0.172,1.549
BA.L,2021,27135000000.0000,19467000000.0000,7436000000.0000,19521000000.0000,17763000000.0000,1758000000.000000,2447000000.00000,66000000.000000,-2256000000.000000,1835000000.00000,0.090,0.065,0.236,2.618
BA.L,2022,31462000000.0000,20062000000.0000,11215000000.0000,21258000000.0000,19667000000.0000,1591000000.000000,2839000000.00000,-422000000.000000,-2333000000.000000,2146000000.00000,0.075,0.051,0.142,1.789
BA.L,2023,32064000000.0000,21341000000.0000,10559000000.0000,23078000000.0000,21221000000.0000,1857000000.000000,3760000000.00000,-541000000.000000,-2188000000.000000,2803000000.00000,0.080,0.058,0.176,2.021
BA.L,2024,38142000000.0000,26365000000.0000,11616000000.0000,26312000000.0000,24356000000.0000,1956000000.000000,3925000000.00000,-5269000000.000000,695000000.000000,2762000000.00000,0.074,0.051,0.168,2.270
BAB.L,2021,,,,,,,,,,,,,,
BAB.L,2022,4600700000.0000,3899200000.0000,682000000.0000,4101800000.0000,3937600000.0000,164200000.000000,6800000.00000,338600000.000000,-122700000.000000,-196400000.00000,0.040,0.036,0.241,5.717
BAB.L,2023,3309900000.0000,2939000000.0000,353900000.0000,4438600000.0000,4473600000.0000,-35000000.000000,261300000.00000,83500000.000000,-666100000.000000,136200000.00000,-0.008,-0.011,-0.099,8.305
BAB.L,2024,3503600000.0000,3097500000.0000,388900000.0000,4390100000.0000,4224400000.0000,165700000.000000,314700000.00000,-100600000.000000,-85500000.000000,172300000.00000,0.038,0.047,0.426,7.965
BAMI.MI,2021,200489216000.0000,187393157000.0000,13094951000.0000,4371885000.0000,3802817000.0000,569068000.000000,19681269000.00000,-180491000.000000,241851000.000000,19482742000.00000,0.130,0.003,0.043,14.310
BAMI.MI,2022,189808134000.0000,176791638000.0000,13015776000.0000,4695281000.0000,4010234000.0000,685047000.000000,-15675728000.00000,-250436000.000000,-96337000.000000,-16002303000.00000,0.146,0.004,0.053,13.583
BAMI.MI,2023,202131973000.0000,188093813000.0000,14038092000.0000,5195701000.0000,3759425000.0000,1436276000.000000,5893440000.00000,-142843000.000000,-379607000.000000,5704443000.00000,0.276,0.007,0.102,13.399
BAMI.MI,2024,198209087000.0000,183605075000.0000,14603943000.0000,5545700000.0000,3831888000.0000,1713812000.000000,,,,,0.309,0.009,0.117,12.572
BARC.L,2021,1384285000000.0000,1314244000000.0000,69052000000.0000,21954000000.0000,14945000000.0000,7009000000.000000,48919000000.00000,4270000000.000000,107000000.000000,47199000000.00000,0.319,0.005,0.102,19.033
BARC.L,2022,1513699000000.0000,1444439000000.0000,68292000000.0000,25021000000.0000,19093000000.0000,5928000000.000000,30231000000.00000,-21673000000.000000,696000000.000000,28485000000.00000,0.237,0.004,0.087,21.151
BARC.L,2023,1477487000000.0000,1405623000000.0000,71204000000.0000,25384000000.0000,20125000000.0000,5259000000.000000,-927000000.00000,-23414000000.000000,-1389000000.000000,-2645000000.00000,0.207,0.004,0.074,19.741
BARC.L,2024,1518202000000.0000,1445721000000.0000,71821000000.0000,26230000000.0000,19923000000.0000,6307000000.000000,7113000000.00000,-17886000000.000000,784000000.000000,5539000000.00000,0.240,0.004,0.088,20.130
BAS.DE,2021,87383000000.0000,45302000000.0000,40792000000.0000,78598000000.0000,73075000000.0000,5523000000.000000,7245000000.00000,-2622000000.000000,-6457000000.000000,3713000000.00000,0.070,0.063,0.135,1.111
BAS.DE,2022,84472000000.0000,43549000000.0000,39573000000.0000,87327000000.0000,87954000000.0000,-627000000.000000,7709000000.00000,-3778000000.000000,-4013000000.000000,3334000000.00000,-0.007,-0.007,-0.016,1.100
BAS.DE,2023,77395000000.0000,40750000000.0000,35277000000.0000,68902000000.0000,68677000000.0000,225000000.000000,8111000000.00000,-4991000000.000000,-2905000000.000000,2716000000.00000,0.003,0.003,0.006,1.155
BAS.DE,2024,80415000000.0000,43532000000.0000,35599000000.0000,65260000000.0000,63962000000.0000,1298000000.000000,6946000000.00000,-5081000000.000000,-1547000000.000000,748000000.00000,0.020,0.016,0.036,1.223
BATS.L,2021,137365000000.0000,69964000000.0000,67101000000.0000,25684000000.0000,18883000000.0000,6801000000.000000,9717000000.00000,-1140000000.000000,-8749000000.000000,8972000000.00000,0.265,0.050,0.101,1.043
BATS.L,2022,153546000000.0000,77836000000.0000,75368000000.0000,27655000000.0000,20989000000.0000,6666000000.000000,10394000000.00000,-705000000.000000,-8878000000.000000,9738000000.00000,0.241,0.043,0.088,1.033
BATS.L,2023,118716000000.0000,65782000000.0000,52566000000.0000,27283000000.0000,41650000000.0000,-14367000000.000000,10714000000.00000,-296000000.000000,-9314000000.000000,10113000000.00000,-0.527,-0.121,-0.273,1.251
BATS.L,2024,118899000000.0000,68904000000.0000,49643000000.0000,25867000000.0000,22799000000.0000,3068000000.000000,10125000000.00000,1375000000.000000,-10632000000.000000,9517000000.00000,0.119,0.026,0.062,1.388
BAYN.DE,2021,120241000000.0000,87073000000.0000,33020000000.0000,44081000000.0000,43081000000.0000,1000000000.000000,5089000000.00000,855000000.000000,-5645000000.000000,2478000000.00000,0.023,0.008,0.030,2.637
BAYN.DE,2022,124877000000.0000,85951000000.0000,38773000000.0000,50739000000.0000,46589000000.0000,4150000000.000000,7093000000.00000,-2381000000.000000,-4220000000.000000,4144000000.00000,0.082,0.033,0.107,2.217
BAYN.DE,2023,116259000000.0000,83181000000.0000,32927000000.0000,47637000000.0000,50578000000.0000,-2941000000.000000,5117000000.00000,-3517000000.000000,-679000000.000000,2366000000.00000,-0.062,-0.025,-0.089,2.526
BAYN.DE,2024,110850000000.0000,78805000000.0000,31908000000.0000,46606000000.0000,49158000000.0000,-2552000000.000000,7368000000.00000,164000000.000000,-7178000000.000000,4590000000.00000,-0.055,-0.023,-0.080,2.470
BBVA.MC,2021,662885000000.0000,614125000000.0000,43907000000.0000,22996000000.0000,18343000000.0000,4653000000.000000,-1242000000.00000,-1634000000.000000,-4349000000.000000,-2188000000.00000,0.202,0.007,0.106,13.987
BBVA.MC,2022,712092000000.0000,661574000000.0000,46895000000.0000,28065000000.0000,21707000000.0000,6358000000.000000,23718000000.00000,-3911000000.000000,-7563000000.000000,21276000000.00000,0.227,0.009,0.136,14.108
BBVA.MC,2023,775558000000.0000,720293000000.0000,51701000000.0000,33427000000.0000,25408000000.0000,8019000000.000000,-721000000.00000,-1419000000.000000,-1842000000.000000,-2540000000.00000,0.240,0.010,0.155,13.932
BBVA.MC,2024,772402000000.0000,712389000000.0000,55654000000.0000,39235000000.0000,29181000000.0000,10054000000.000000,-18190000000.00000,-1423000000.000000,-2567000000.000000,-20201000000.00000,0.256,0.013,0.181,12.800
BC.MI,2021,1168501000.0000,846101000.0000,316141000.0000,712179000.0000,658857000.0000,53322000.000000,208176000.00000,-58353000.000000,-127382000.000000,154685000.00000,0.075,0.046,0.169,2.676
BC.MI,2022,1322988000.0000,930012000.0000,382543000.0000,919708000.0000,839109000.0000,80599000.000000,215937000.00000,-81541000.000000,-115652000.000000,153396000.00000,0.088,0.061,0.211,2.431
BC.MI,2023,1379880000.0000,926267000.0000,441791000.0000,1139420000.0000,1024803000.0000,114617000.000000,209048000.00000,-52842000.000000,-163618000.000000,135515000.00000,0.101,0.083,0.259,2.097
BC.MI,2024,1744893000.0000,1238300000.0000,489938000.0000,1278540000.0000,1159062000.0000,119478000.000000,188930000.00000,-108946000.000000,-6510000.000000,89552000.00000,0.093,0.068,0.244,2.527
BEI.DE,2021,11299000000.0000,4405000000.0000,6871000000.0000,7627000000.0000,6989000000.0000,638000000.000000,993000000.00000,-845000000.000000,-141000000.000000,580000000.00000,0.084,0.056,0.093,0.641
BEI.DE,2022,12348000000.0000,4543000000.0000,7785000000.0000,8799000000.0000,8044000000.0000,755000000.000000,797000000.00000,-402000000.000000,-345000000.000000,249000000.00000,0.086,0.061,0.097,0.584
BEI.DE,2023,12629000000.0000,4290000000.0000,8322000000.0000,9447000000.0000,8711000000.0000,736000000.000000,941000000.00000,-341000000.000000,-492000000.000000,424000000.00000,0.078,0.058,0.088,0.516
BEI.DE,2024,13011000000.0000,4516000000.0000,8475000000.0000,9850000000.0000,8938000000.0000,912000000.000000,1231000000.00000,-126000000.000000,-1029000000.000000,794000000.00000,0.093,0.070,0.108,0.533
BESI.AS,2021,1144041000.0000,524767000.0000,619274000.0000,749297000.0000,466878000.0000,282419000.000000,277854000.00000,-24845000.000000,-182070000.000000,249502000.00000,0.377,0.247,0.456,0.847
BESI.AS,2022,1135190000.0000,506655000.0000,628535000.0000,722870000.0000,482223000.0000,240647000.000000,271871000.00000,16318000.000000,-247679000.000000,243478000.00000,0.333,0.212,0.383,0.806
BESI.AS,2023,896553000.0000,475140000.0000,421413000.0000,578862000.0000,401778000.0000,177084000.000000,208572000.00000,-72947000.000000,-439803000.000000,180552000.00000,0.306,0.198,0.420,1.127
BESI.AS,2024,1234476000.0000,733212000.0000,501264000.0000,607473000.0000,425481000.0000,181992000.000000,201083000.00000,-136476000.000000,88671000.000000,169607000.00000,0.300,0.147,0.363,1.463
BEZ.L,2021,10053900000.0000,7863700000.0000,2190200000.0000,3284700000.0000,2976000000.0000,308700000.000000,1169500000.00000,-839200000.000000,-48000000.000000,1147300000.00000,0.094,0.031,0.141,3.590
BEZ.L,2022,11713000000.0000,8758000000.0000,2955000000.0000,51300000.0000,-432000000.0000,483300000.000000,-129100000.00000,-23700000.000000,235700000.000000,-152800000.00000,9.421,0.041,0.164,2.964
BEZ.L,2023,13665400000.0000,9783300000.0000,3882100000.0000,669100000.0000,-357700000.0000,1026800000.000000,393200000.00000,-55200000.000000,-190800000.000000,338000000.00000,1.535,0.075,0.264,2.520
BEZ.L,2024,15419000000.0000,10812200000.0000,4606800000.0000,1013400000.0000,-116900000.0000,1130300000.000000,634900000.00000,-62800000.000000,-515600000.000000,572100000.00000,1.115,0.073,0.245,2.347
BKG.L,2021,,,,,,,,,,,,,,
BKG.L,2022,6587700000.0000,3451600000.0000,3136100000.0000,2348000000.0000,1865600000.0000,482400000.000000,-129500000.00000,-27700000.000000,-342100000.000000,-130800000.00000,0.205,0.073,0.154,1.101
BKG.L,2023,6859700000.0000,3527400000.0000,3332300000.0000,2550200000.0000,2084500000.0000,465700000.000000,335600000.00000,62100000.000000,-256200000.000000,333600000.00000,0.183,0.068,0.140,1.059
