Ticker,Year,CashAndCashEquivalents,CashFinancial,CashCashEquivalentsAndShortTermInvestments,TradingSecurities,OtherShortTermInvestments,AccountsReceivable,OtherReceivables,LoansHeldForSale,OtherCurrentAssets,LongTermInvestments,InvestmentsAndAdvances,Properties,MachineryFurnitureEquipment,ConstructionInProgress,OtherIntangibleAssets,Goodwill,GoodwillAndOtherIntangibleAssets,OtherNonCurrentAssets,DeferredTaxAssets,NetTangibleAssets,TotalAssets,AccountsPayable,CurrentNotesPayable,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentAccruedExpenses,PayablesAndAccruedExpenses,IncomeTaxPayable,TaxesPayable,SecuritiesSoldUnderRepurchaseAgreements,FederalFundsPurchasedAndSecuritiesSoldUnderRepurchaseAgreements,LiabilitiesOfDiscontinuedOperations,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,NonCurrentDeferredLiabilities,NonCurrentDeferredTaxesLiabilities,TotalDebt,NetDebt,TotalLiabilitiesNetMinorityInterest,StockholdersEquity,ShareIssued,CommonStock,CapitalStock,CommonStockEquity,OrdinarySharesNumber,TreasuryStock,AdditionalPaidInCapital,InvestedCapital,TotalCapitalization,RetainedEarnings,UnrealizedGainLoss,GainsLossesNotAffectingRetainedEarnings,ForeignCurrencyTranslationAdjustments,OtherEquityAdjustments,TotalEquityGrossMinorityInterest,RevaluationReserve,TangibleBookValue
WEIR.L,2024,556.4,528.1,556.4,,,403.1,68.9,,,,,0.0,621.9,,433.0,837.3,1270.3,,,574.1,3785.0,242.1,,29.5,55.2,,271.0,,,,,,934.5,1035.8,47.8,47.8,1091.0,407.6,1931.4,1844.4,259.61,32.5,32.5,1844.4,259.61,37.3,582.8,2808.4,2778.9,1230.7,,1230.7,,,1853.6,,574.1
WEIR.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEN.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEN.L,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEN.L,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEN.L,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEN.L,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WEN.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESC.ST,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESC.ST,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESC.ST,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESC.ST,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESC.ST,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WESC.ST,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.SW,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.SW,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.SW,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.SW,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFC.SW,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFCUSD.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFCUSD.SW,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFCUSD.SW,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFCUSD.SW,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFCUSD.SW,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFCUSD.SW,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFK.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFK.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFK.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFK.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFK.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WFK.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WG.L,2020,585.0,565.9,585.0,,,1285.5,203.6,,2366.8,,,0.0,174.5,,950.6,5265.6,6216.2,7456.2,,-2046.2,9823.0,1008.0,,315.3,448.7,,1649.6,,,,,,1296.5,1704.5,89.0,89.0,2153.2,1026.8,5650.2,4170.0,688.34,41.1,41.1,4170.0,688.34,,591.7,5781.8,5466.5,1455.2,,1455.2,,,4172.8,,-2046.2
WG.L,2021,490.5,480.0,490.5,,,1357.7,208.7,,2373.1,,,0.0,115.7,,849.9,5225.4,6075.3,7222.0,,-1993.3,9595.1,944.1,,281.9,400.2,,1580.0,,,,,,1614.1,1945.6,72.5,72.5,2345.8,1405.5,5509.8,4082.0,691.84,41.3,41.3,4082.0,691.84,,591.7,5978.0,5696.1,1415.0,,1415.0,,,4085.3,,-1993.3
WG.L,2022,521.7,521.7,521.7,,,1236.5,199.2,,2165.3,,,0.0,79.3,,520.5,3788.6,4309.1,5503.1,,-581.1,7668.4,550.6,,345.9,429.1,,1144.9,,,,,,584.0,843.7,100.1,100.1,1272.8,408.2,3938.9,3728.0,691.84,41.3,41.3,3728.0,691.84,,591.7,4657.9,4312.0,1224.4,,1224.4,,,3729.5,,-581.1
WG.L,2023,384.6,356.2,384.6,,,1252.4,198.8,,2071.8,,,0.0,60.7,,502.5,3816.5,4319.0,5588.8,,-682.5,7660.6,639.2,,315.3,398.7,,1149.9,,,,,,812.2,1129.6,76.6,76.6,1528.3,742.9,4018.7,3636.5,691.84,41.3,41.3,3636.5,687.49,,591.7,4764.0,4448.7,1312.9,,1312.9,,,3641.9,,-682.5
WG.L,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WG.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGB.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGB.L,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGB.L,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGB.L,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGB.L,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WGB.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHC.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHC.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHC.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHC.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHC.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHC.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHI.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHI.L,2021,8.21,,9.17,,0.96,1.32,3.2,,15.86,,,0.0,5.64,,4.76,3.54,8.3,11.71,,6.78,27.56,1.9,,0.55,0.55,,3.18,,,,,,1.51,1.51,,,2.06,,12.48,15.09,62.02,3.1,3.1,15.09,62.02,0.64,19.21,15.09,15.09,-7.33,,-7.33,,,15.09,,6.78
WHI.L,2022,6.45,,7.94,0.0,1.49,0.75,3.97,,14.12,,,0.0,5.75,,4.26,3.54,7.8,12.49,,7.61,26.61,2.96,,0.38,0.38,,4.17,,,,,,1.0,1.0,,,1.38,,11.2,15.41,62.09,3.1,3.1,15.41,62.09,0.9,19.24,15.41,15.41,-6.79,,-6.79,,,15.41,,7.61
WHI.L,2023,4.23,,6.28,0.0,2.05,5.44,3.54,,11.73,,,0.0,6.22,,3.76,3.54,7.3,9.33,,7.0,21.05,4.01,,0.32,0.32,,4.01,,,,,,0.29,0.29,0.0,0.0,0.61,,6.75,14.31,65.33,3.12,3.12,14.31,62.31,1.09,19.01,14.31,14.31,-7.71,,-7.71,,,14.31,,7.0
WHI.L,2024,4.9,,5.57,,0.67,0.51,3.35,,19.54,,,0.0,0.0,,,0.0,0.0,0.0,,14.34,19.54,1.21,,0.0,0.0,,1.69,,,,,,0.0,0.0,0.0,0.0,0.0,,5.2,14.34,235.99,4.96,4.96,14.34,235.99,1.11,22.82,14.34,14.34,-13.31,,-13.31,,,14.34,,14.34
WHI.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHN.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHN.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHN.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHN.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHN.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHN.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHS.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHS.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHS.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHS.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHS.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WHS.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WICG.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WICG.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WICG.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WICG.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WICG.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WICG.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIFOG.ST,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIFOG.ST,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIFOG.ST,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIFOG.ST,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIFOG.ST,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIFOG.ST,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIGG.MI,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIGG.MI,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIGG.MI,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIGG.MI,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIGG.MI,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIGG.MI,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIHL.ST,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIHL.ST,2021,315.0,315.0,315.0,,,46.0,118.0,,,5.0,,0.0,8.0,,,,,,,21948.0,51152.0,205.0,,3580.0,3588.0,,273.0,,,,,,19698.0,19839.0,4622.0,4622.0,23427.0,22963.0,29204.0,21948.0,307.43,192.0,192.0,21948.0,307.43,,2178.0,45226.0,41646.0,19500.0,,19500.0,,,21948.0,,21948.0
WIHL.ST,2022,159.0,159.0,159.0,,,42.0,169.0,,1.0,,,0.0,10.0,,,,,,,23380.0,56809.0,277.0,,986.0,990.0,,324.0,,,,,,25820.0,25960.0,5180.0,5180.0,26950.0,26647.0,33429.0,23380.0,307.43,192.0,192.0,23380.0,307.43,,2178.0,50186.0,49200.0,20866.0,,20866.0,,,23380.0,,23380.0
WIHL.ST,2023,346.0,346.0,346.0,,,32.0,143.0,,,,,0.0,8.0,,,,,,,22391.0,57372.0,344.0,,4994.0,4997.0,,464.0,,,,,,22955.0,23087.0,5171.0,5171.0,28084.0,27603.0,34981.0,22391.0,307.43,192.0,192.0,22391.0,307.43,,2178.0,50340.0,45346.0,19886.0,,19886.0,,,22391.0,,22391.0
WIHL.ST,2024,412.0,412.0,412.0,,,63.0,217.0,,-1.0,,,0.0,9.0,,,,,881.0,,23156.0,60751.0,310.0,,842.0,845.0,,384.0,,,,,,29249.0,29383.0,5637.0,5637.0,30228.0,29679.0,37595.0,23156.0,307.43,192.0,192.0,23156.0,307.43,,2178.0,53247.0,52405.0,20624.0,,20624.0,,,23156.0,,23156.0
WIHL.ST,2025,232.0,,232.0,,,538.0,,,,,,,,,,,,507.0,,23014.0,64333.0,,,,,,,,,,,,33271.0,33432.0,5901.0,5901.0,33432.0,33039.0,41319.0,23014.0,307.43,,,23014.0,307.43,,,33271.0,56285.0,,,,,,23014.0,,23014.0
WIHN.SW,2020,,,,,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,
WIHN.SW,2021,34.2,,34.2,,0.0,2.75,0.09,,0.56,,0.5,3.11,7.96,,0.1,8.32,8.42,32.65,,27.47,88.81,5.84,4.21,4.23,4.88,,14.88,0.01,,,,,9.51,11.97,0.16,0.06,16.86,,47.43,35.9,3.36,5.08,5.08,35.9,3.22,0.64,268.2,49.63,45.4,-238.16,,1.41,,1.41,41.38,,27.47
WIHN.SW,2022,20.71,,20.71,,,2.4,0.0,,0.69,,0.47,2.29,8.63,,0.1,8.32,8.41,0.25,,17.84,49.5,5.21,4.2,4.2,4.79,,13.57,0.06,,,,,3.12,4.84,0.03,0.01,9.63,,25.47,26.26,3.61,5.73,5.73,26.26,3.6,0.37,280.6,33.57,29.38,-265.63,,5.93,,5.93,24.02,,17.84
WIHN.SW,2023,15.31,,15.31,,,5.27,0.03,,1.72,,0.49,2.05,12.04,,0.1,8.32,8.41,0.28,,11.99,47.8,3.57,4.08,4.35,4.99,,13.19,0.0,,,,,3.34,4.78,0.02,0.0,9.77,,26.72,20.41,4.68,8.57,8.57,20.41,4.55,0.69,289.45,28.1,23.75,-280.96,,4.04,,4.04,21.08,,11.99
WIHN.SW,2024,90.6,,90.6,,,4.04,0.06,,2.27,,0.46,1.5,12.37,,0.1,8.32,8.41,0.26,,16.64,114.69,3.69,5.9,5.99,6.59,,14.08,0.0,,,,,1.49,2.34,0.02,,8.94,,27.56,25.05,4.97,0.38,0.38,25.05,4.91,0.5,316.43,32.52,26.54,-294.41,,3.15,,3.15,87.12,,16.64
WIHN.SW,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIIT.MI,2020,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIIT.MI,2021,37.45,37.45,57.58,,20.14,14.34,1.57,,0.0,,,0.0,7.31,,52.39,101.86,154.25,0.19,,-109.9,285.56,11.54,,6.68,12.58,,26.65,,,,,,169.86,175.28,16.01,16.01,187.86,139.1,240.24,44.35,28.02,2.8,2.8,44.35,26.74,12.34,44.6,220.89,214.22,-0.98,,-0.98,,,45.32,,-109.9
WIIT.MI,2022,31.46,31.46,32.36,,0.9,25.18,2.24,,-0.0,,,0.0,10.32,,58.11,115.16,173.27,0.54,,-133.16,302.97,14.92,,11.62,14.04,,22.88,,,,,,187.3,195.14,16.43,16.43,209.18,167.47,262.72,40.11,28.02,2.8,2.8,40.11,26.47,19.41,44.6,239.04,227.42,7.85,,7.85,,,40.25,,-133.16
WIIT.MI,2023,13.69,13.69,25.29,,11.6,25.84,2.29,,,,,0.0,49.08,,58.22,121.08,179.3,0.69,,-146.95,309.09,18.29,,20.02,27.71,,26.34,,,,,,185.25,198.54,14.78,14.78,226.25,191.58,276.54,32.35,28.02,2.8,2.8,32.35,26.1,30.57,44.6,237.62,217.6,8.29,,8.29,,,32.55,,-146.95
WIIT.MI,2024,15.51,15.51,19.1,,3.59,30.57,5.68,,0.0,,,0.0,65.26,1.55,59.66,124.6,184.26,0.56,,-150.12,328.67,20.39,,23.43,33.77,,35.51,,,,,,178.54,197.76,13.82,13.82,231.53,186.47,294.53,34.14,28.02,2.8,2.8,34.14,26.04,31.7,44.6,236.12,212.68,9.26,,9.26,,,34.14,,-150.12
WIIT.MI,2025,12.27,,12.27,,,29.49,12.05,,-0.02,,,0.0,25.48,,58.95,124.6,183.56,0.02,,-151.77,323.58,16.75,,25.57,38.61,,31.31,,,,,,177.49,198.83,13.19,13.19,237.43,190.79,291.79,31.79,28.02,2.8,2.8,31.79,25.97,32.74,44.6,234.85,209.28,14.9,,14.9,,,31.79,,-151.77
WILABT.ST,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILABT.ST,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILABT.ST,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILABT.ST,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILABT.ST,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WILABT.ST,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN.L,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN.L,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN.L,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN.L,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIN.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINEW.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINEW.L,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINEW.L,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINEW.L,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINEW.L,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WINEW.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPA.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPA.L,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPA.L,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPA.L,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPA.L,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIPA.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WISE.ST,2020,,,,,,,,,,,,,,,54.02,,,,,,,,,8.0,,,,,,,,,17.0,,15.49,15.49,,,,,,,,,,,,,,,,,,,,,
WISE.ST,2021,114.28,,114.28,,,127.76,2.72,,,,,0.0,21.31,,,51.4,51.4,,,90.32,404.27,59.22,,10.76,28.86,,98.9,,,,,,0.0,66.38,10.35,10.35,95.25,,262.55,141.72,7.39,1.48,1.48,141.72,7.39,,106.09,152.48,141.72,34.71,,34.71,,,141.72,,90.32
WISE.ST,2022,104.03,104.03,104.03,,,128.31,22.17,,0.0,,,0.0,20.98,,3.05,38.46,41.51,0.0,,91.16,409.88,63.82,,0.0,24.05,,114.21,,,,,,,66.11,5.77,5.77,90.16,,277.22,132.66,7.39,1.48,1.48,132.66,7.39,,106.09,132.66,132.66,24.29,,24.29,,,132.66,,91.16
WISE.ST,2023,53.7,53.7,53.7,,,110.96,0.39,,0.0,,,0.0,20.39,,2.38,38.46,40.84,0.0,,46.04,306.3,56.39,,,23.5,,92.52,,,,,,,47.88,0.0,0.0,71.38,,219.42,86.87,7.39,1.48,1.48,86.87,7.39,,106.09,86.87,86.87,-21.47,,-21.47,,,86.87,,46.04
WISE.ST,2024,36.91,,36.91,,,75.82,0.97,,,,,0.0,19.68,,1.72,38.49,40.21,,,28.29,237.76,50.04,,,15.81,,68.51,,,,,,,45.49,,,61.3,,169.25,68.5,7.39,1.48,1.48,68.5,7.39,,106.09,68.5,68.5,-40.75,,-40.75,,,68.5,,28.29
WISE.ST,2025,33.17,,33.17,,,97.64,,,,,,0.0,0.64,,,,39.98,,,25.4,228.52,,,0.0,14.5,,,,,,,,,41.65,,,56.15,,163.14,65.38,7.39,,,65.38,7.39,,,65.38,65.38,,,,,,65.38,,25.4
WIZZ.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WIZZ.L,2021,,,,,346.8,,,,0.1,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,6.3,6.3,,242.7,,,,,,,,,,,,,,,,,,,
WIZZ.L,2022,766.6,,1216.6,,450.0,96.3,90.6,,,,,25.8,1075.6,959.0,62.5,62.5,62.5,-0.1,,216.8,5356.1,140.0,,0.3,413.4,55.3,140.2,,,,,,1037.5,3551.4,3.4,3.4,3964.8,271.2,5092.2,279.3,103.07,0.0,0.0,279.3,103.07,,381.2,1317.1,1316.8,87.3,,87.3,,,263.9,,216.8
WIZZ.L,2023,1408.6,,1408.6,,,170.0,220.0,,0.1,,,25.9,1739.1,1018.2,76.8,76.8,76.8,,,-407.8,7034.4,173.7,,757.0,1275.3,59.1,211.8,,,,,,538.3,4026.2,3.2,3.2,5301.5,,7392.3,-331.0,103.28,0.0,0.0,-331.0,103.28,,381.2,964.3,207.3,-433.6,,-433.6,,,-357.9,,-407.8
WIZZ.L,2024,728.4,,1479.5,,751.1,130.9,434.5,,-0.2,,,37.5,2400.9,992.2,92.8,92.8,92.8,-0.2,,90.6,8694.9,215.9,,421.7,1084.6,97.2,281.6,,,,,,592.7,5185.1,0.0,0.0,6269.7,286.0,8549.2,183.4,103.36,0.0,0.0,183.4,103.36,,381.2,1197.8,776.1,-48.7,,-48.7,,,145.7,,90.6
WIZZ.L,2025,597.5,,1657.7,,1060.2,75.8,483.2,,,,,47.5,3292.3,1038.6,99.0,99.0,99.0,,,267.6,9635.4,230.7,,773.1,1518.2,69.5,287.0,,,,,,39.1,5095.8,,,6614.0,214.7,9318.3,366.6,103.4,0.0,0.0,366.6,103.4,,381.2,1178.8,405.7,188.6,,188.6,,,317.1,,267.6
WJA.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
