ticker_market,market,name,country,ticket
9M1N.DE,DE,Moneygram,germany,9M1N
RCL.DE,DE,Royal Caribbean Cruises,germany,RCL
2600Y.DE,DE,Aluminum China ADR,germany,2600y
ALLD.DE,DE,Alliance Data Systems,germany,ALLD
FR.DE,DE,First Majestic Silver,germany,FR
CCK.DE,DE,Crown,germany,CCK
NNN.DE,DE,National Retail Properties,germany,NNN
SCI.DE,DE,SCI,germany,SCI
AXS.DE,DE,Axis Capital,germany,AXS
43D.DE,DE,Darling Ingredients,germany,43D
07G.DE,DE,FleetCor,germany,07G
H9B1.DE,DE,Herc Holdings,germany,H9B1
MKO1.DE,DE,Capri Holdings,germany,MKO1
NCI2.DE,DE,Drive Shack,germany,NCI2
PKG.DE,DE,Packaging America,germany,PKG
SGM.DE,DE,Sims Metal Management,germany,SGM
AJGH.DE,DE,Arthur J Gallagher,germany,AJGH
BCBG.DE,DE,BBX Capital,germany,BCBG
CHD.DE,DE,Church&Dwight,germany,CHD
DKS.DE,DE,Dick’s Sporting Goods,germany,DKS
HIW.DE,DE,Highwoods Properties,germany,HIW
WFK.DE,DE,World Fuel Services,germany,WFK
LXI.DE,DE,Lennox,germany,LXI
C19.DE,DE,C&J Energy,germany,C19
EXRS.DE,DE,Extra Space Storage,germany,EXRS
MFC.DE,DE,Manulife,germany,MFC
AWN.DE,DE,Advance Auto Parts,germany,AWN
AKOYB.DE,DE,Andina B,germany,AKOyb
4BW.DE,DE,BWX Tech,germany,4BW
CDH1.DE,DE,Cedar Realty,germany,CDH1
EGG.DE,DE,Energizer,germany,EGG
LPX.DE,DE,Louisiana-Pacific,germany,LPX
PL6.DE,DE,Polaris Industries,germany,PL6
E6Z.DE,DE,Aecom Technology,germany,E6Z
ARW.DE,DE,Arrow Electronics,germany,ARW
BFPY.DE,DE,BBVA Banco Frances ADR,germany,BFPy
CNK.DE,DE,Cinemark,germany,CNK
CPT.DE,DE,Camden Property,germany,CPT
DLPA.DE,DE,Aptiv,germany,DLPA
GNRC.DE,DE,Generac,germany,GNRC
GNWR.DE,DE,Genesee&Wyoming,germany,GNWR
MHK.DE,DE,Mohawk Industries,germany,MHK
RPM.DE,DE,RPM,germany,RPM
AGO.DE,DE,Assured Guaranty,germany,AGO
ALK.DE,DE,Alaska Air,germany,ALK
AWK.DE,DE,American Water Works,germany,AWK
1P6.DE,DE,Berry Petroleum,germany,1P6
6CL.DE,DE,Colony Capital A,germany,6CL
CVA.DE,DE,Covanta,germany,CVA
FAF.DE,DE,First American,germany,FAF
KSU.DE,DE,Kansas City Southern,germany,KSU
6MD.DE,DE,Medacta,germany,6MD
R2U.DE,DE,Red Lion Hotels,germany,R2U
RY.DE,DE,RBC,germany,RY
SLG.DE,DE,SL Green,germany,SLG
NWJ.DE,DE,Eversource Energy,germany,NWJ
H.DE,DE,Hyatt,germany,H
AKOYB.DE,DE,Andina B,germany,AKOyb
GPN.DE,DE,Global Payments,germany,GPN
LNT.DE,DE,Alliant Energy,germany,LNT
LGAY.DE,DE,LG Display,germany,LGAy
OAS.DE,DE,Oasis,germany,OAS
SIG.DE,DE,Signet Jewelers,germany,SIG
SKMY.DE,DE,SK Telecom ADR,germany,SKMy
DEI.DE,DE,Douglas Emmett,germany,DEI
HL8.DE,DE,HollyFrontier,germany,HL8
KRC.DE,DE,Kilroy,germany,KRC
KTCY.DE,DE,KT,germany,KTCy
MBTLY.DE,DE,Mobil’nye Telesistemy ADR,germany,MBTLy
O.DE,DE,Realty Income,germany,O
PJ1A.DE,DE,Pier 1 Imports,germany,PJ1A
4DH.DE,DE,Dana,germany,4DH
FLOF.DE,DE,Flowers Foods,germany,FLOF
2KD.DE,DE,Kinder Morgan,germany,2KD
OC.DE,DE,Owens Corning,germany,OC
RYN.DE,DE,Rayonier,germany,RYN
STGY.DE,DE,Santander Chile ADR,germany,STGy
SU.DE,DE,Suncor Energy,germany,SU
RDEDY.DE,DE,Relx ADR,germany,RDEDy
EVN.DE,DE,Eaton Vance,germany,EVN
NVONY.DE,DE,Novo Nordisk ADR,germany,NVONy
3SM.DE,DE,AO Smith,germany,3SM
AZNPY.DE,DE,AstraZeneca ADR,germany,AZNPy
HANB.DE,DE,Hanesbrands,germany,HANB
AKOYB.DE,DE,Andina B,germany,AKOyb
OPK.DE,DE,Opko Health,germany,OPK
ALLE.DE,DE,Albemarle,germany,ALLE
CHILY.DE,DE,Banco De Chile,germany,CHILy
Z.DE,DE,Foot Locker,germany,Z
GRA.DE,DE,WR Grace&Co,germany,GRA
KMT.DE,DE,Kennametal,germany,KMT
M6G.DE,DE,Macerich,germany,M6G
MARY.DE,DE,SM Energy,germany,MARY
DG3.DE,DE,Celanese,germany,DG3
CLGX.DE,DE,CoreLogic,germany,CLGX
25E.DE,DE,Elan,germany,25E
HLF.DE,DE,Herbalife,germany,HLF
HUN.DE,DE,Huntsman,germany,HUN
MAN.DE,DE,ManpowerGroup,germany,MAN
MTH.DE,DE,Meritage,germany,MTH
QEN.DE,DE,Centene,germany,QEN
ECY.DE,DE,Ecopetrol ADR,germany,ECy
ENBD.DE,DE,Enbridge,germany,ENBD
LFLY.DE,DE,LATAM Airlines ADR,germany,LFLy
AWC.DE,DE,Alumina,germany,AWC
BKE.DE,DE,Buckle,germany,BKE
C52.DE,DE,Colfax,germany,C52
ECA.DE,DE,Encana,germany,ECA
NERGY.DE,DE,Enel Americas ADR,germany,NERGy
GART.DE,DE,Gartner,germany,GART
AAN.DE,DE,Aarons,germany,AAN
DOX.DE,DE,Amdocs,germany,DOX
FR9.DE,DE,Ferro,germany,FR9
GES.DE,DE,Guess,germany,GES
LNT.DE,DE,Alliant Energy,germany,LNT
R2RCY.DE,DE,Renren,germany,R2RCy
AGCO.DE,DE,AGCO,germany,AGCO
AME.DE,DE,Ametek,germany,AME
D8SY.DE,DE,Itau CorpBanca ADR,germany,D8Sy
BU3.DE,DE,Bunge,germany,BU3
IEXC.DE,DE,IDEX,germany,IEXC
LEA.DE,DE,Lear,germany,LEA
FBHS.DE,DE,Fortune Brands,germany,FBHS
PVH.DE,DE,PVH,germany,PVH
SXEA.DE,DE,Southern Cross Electrical,germany,SXEA
EXPD.DE,DE,Expeditors Washington,germany,EXPD
IDH.DE,DE,Immunodiagnostic Systems,germany,IDH
SIU.DE,DE,Stewart Info Services,germany,SIU
FPH.DE,DE,Fisher&Paykel Healthcare,germany,FPH
JBHT.DE,DE,JB Hunt,germany,JBHT
MDRX.DE,DE,Allscripts,germany,MDRX
MCE.DE,DE,Matrix Composites&Engineering,germany,MCE
NZT.DE,DE,Spark New Zealand,germany,NZT
VBKG.DE,DE,Verbio Vereinigte,germany,VBKG
AUD.DE,DE,ADP,germany,AUD
FCXB.DE,DE,Freeport-McMoran,germany,FCXb
MXIM.DE,DE,Maxim,germany,MXIM
SFER.DE,DE,Salvatore Ferragamo,germany,SFER
ALXN.DE,DE,Alexion,germany,ALXN
ERA.DE,DE,Energy Resources Of Australia,germany,ERA
FIS.DE,DE,Fidelity National Info,germany,FIS
GGGA.DE,DE,Greenland Minerals&Energy,germany,GGGA
IAG.DE,DE,Insurance Australia Group,germany,IAG
IC1H.DE,DE,InterContinental,germany,IC1H
PEG.DE,DE,Public Service Enterprise,germany,PEG
PTMA.DE,DE,Platinum Asset Management,germany,PTMA
APD.DE,DE,Air Products,germany,APD
RF6.DE,DE,CBRE A,germany,RF6
CVAG.DE,DE,Cleveland-Cliffs,germany,CVAG
DISCA.DE,DE,Discovery A,germany,DISCa
YC51.DE,DE,Frontier Com,germany,YC51
GWI2K.DE,DE,Gerry Weber,germany,GWI2k
HHFGN.DE,DE,Hamburger Hafen A-SP,germany,HHFGn
HIG.DE,DE,Hartford,germany,HIG
JEC.DE,DE,Jacobs Engineering,germany,JEC
CAP.DE,DE,Cai,germany,CAP
MRVL.DE,DE,Marvell,germany,MRVL
YULC.DE,DE,Synthomer,germany,YULC
AIV1.DE,DE,Apartment Invest,germany,AIV1
AEDAY.DE,DE,Grupo Aeroportuario Sureste ADR,germany,AEDAy
CBAX.DE,DE,Commonwealth Bank Australia,germany,CBAX
CHRW.DE,DE,CH Robinson,germany,CHRW
DFS.DE,DE,Discover,germany,DFS
FHN.DE,DE,First Horizon National,germany,FHN
LN3.DE,DE,Jefferies Financial,germany,LN3
NAB.DE,DE,National Australia Bank,germany,NAB
4I1.DE,DE,Philip Morris,germany,4I1
TEVAY.DE,DE,Teva ADR,germany,TEVAy
UPS.DE,DE,United Parcel Service,germany,UPS
WP2A.DE,DE,Pinnacle Investment,germany,WP2A
ATI.DE,DE,Allegheny Technologies,germany,ATI
C9F.DE,DE,Chipotle Mexican Grill,germany,C9F
HBAN.DE,DE,Huntington Bancshares,germany,HBAN
KCN.DE,DE,Kingsgate Consolidated,germany,KCN
LSP.DE,DE,Londonmetric Property,germany,LSP
MMC.DE,DE,Marsh McLennan,germany,MMC
ARW.DE,DE,Arrow Electronics,germany,ARW
NOV.DE,DE,National Oilwell Varco,germany,NOV
19O.DE,DE,Overseas Shipholding,germany,19O
PNW.DE,DE,Pinnacle West,germany,PNW
RDO.DE,DE,Sirius XM,germany,RDO
STZ.DE,DE,Constellation Brands A,germany,STZ
VAR.DE,DE,Varian,germany,VAR
VRTX.DE,DE,Vertex,germany,VRTX
VZ.DE,DE,Verizon,germany,VZ
DY2.DE,DE,Dentsply,germany,DY2
ADM.DE,DE,Archer-Daniels-Midland,germany,ADM
AVB.DE,DE,AvalonBay,germany,AVB
BLD.DE,DE,Ballard,germany,BLD
BPSI.DE,DE,Banca Popolare Sondrio,germany,BPSI
CDNS.DE,DE,Cadence Design,germany,CDNS
CHKP.DE,DE,Check Point Software,germany,CHKP
CINF.DE,DE,Cincinnati Financial,germany,CINF
DO.DE,DE,Diamond Offshore Drilling,germany,DO
FIIU.DE,DE,Federated Investors B,germany,FIIU
GT.DE,DE,The Goodyear Tire&Rubber,germany,GT
HMTA.DE,DE,Host Hotels Resorts,germany,HMTa
IFF.DE,DE,IFF,germany,IFF
IIJIY.DE,DE,Internet Initiative Japan ADR,germany,IIJIy
ITRK.DE,DE,Intertek,germany,ITRK
LH.DE,DE,Laboratory America,germany,LH
54M.DE,DE,Motorcar Parts,germany,54M
PFGF.DE,DE,Principal Financial,germany,PFGF
PXD.DE,DE,Pioneer Natural,germany,PXD
SFF.DE,DE,Sundance Energy,germany,SFF
SGM.DE,DE,Sims Metal Management,germany,SGM
S5YA.DE,DE,Sigma Pharma,germany,S5YA
NY7.DE,DE,Molson Coors Brewing B,germany,NY7
TEP.DE,DE,Telecom Plus,germany,TEP
A.DE,DE,Agilent Technologies,germany,A
A4S.DE,DE,Ameriprise Financial,germany,A4S
ANF.DE,DE,Abercrombie&Fitch,germany,ANF
CPW.DE,DE,Dixons Carphone,germany,CPW
CTSH.DE,DE,Cognizant A,germany,CTSH
FITB.DE,DE,Fifth Third,germany,FITB
IC2.DE,DE,ICE,germany,IC2
LBL.DE,DE,Karoon Gas Australia,germany,LBL
MCHP.DE,DE,Microchip,germany,MCHP
MPN.DE,DE,Marathon Petroleum,germany,MPN
NTRS.DE,DE,Northern Trust,germany,NTRS
PUFCX.DE,DE,Prudential Financial,germany,PUFCX
PTEN.DE,DE,Patterson-UTI Energy,germany,PTEN
SIH.DE,DE,Saracen Mineral Holdings,germany,SIH
TMO.DE,DE,Thermo Fisher Scientific,germany,TMO
X.DE,DE,United States Steel,germany,X
AEP.DE,DE,American Electric Power,germany,AEP
AIG.DE,DE,AIG,germany,AIG
AKAM.DE,DE,Akamai,germany,AKAM
BXB.DE,DE,Brambles,germany,BXB
GK6.DE,DE,A2B Australia,germany,GK6
4CR1.DE,DE,Chimera Investment,germany,4CR1
CLVG.DE,DE,Trip.com ADR,germany,CLVG
CVN.DE,DE,Carnarvon Petroleum,germany,CVN
DP5.DE,DE,Keurig Dr Pepper,germany,DP5
ED.DE,DE,Consolidated Edison,germany,ED
GVP1.DE,DE,Gulf Keystone,germany,GVP1
GS.DE,DE,Goldman Sachs,germany,GS
ITW.DE,DE,Illinois Tool Works,germany,ITW
PNC.DE,DE,PNC Financial,germany,PNC
QBE.DE,DE,Qbe Insurance Group,germany,QBE
REDYY.DE,DE,Dr Reddys Labs,germany,REDYy
RWL.DE,DE,Rockwell Automation,germany,RWL
S92G.DE,DE,SMA Solar AG,germany,S92G
SGH.DE,DE,Slater & Gordon,germany,SGH
STI.DE,DE,SunTrust Banks,germany,STI
ABEC.DE,DE,AmerisourceBergen,germany,ABEC
ADYA.DE,DE,Admiralty Resources,germany,ADYA
AMD.DE,DE,AMD,germany,AMD
BDX.DE,DE,Becton Dickinson,germany,BDX
BEN.DE,DE,Franklin Resources,germany,BEN
BN9.DE,DE,Bank of NY Mellon,germany,BN9
BLY.DE,DE,Boart Longyear,germany,BLY
BSXU.DE,DE,Boston Scientific,germany,BSXU
CF.DE,DE,CF Industries,germany,CF
CHK.DE,DE,Chesapeake Energy,germany,CHK
CIRX.DE,DE,CIR,germany,CIRX
CNP.DE,DE,CenterPoint Energy,germany,CNP
D.DE,DE,Dominion Energy,germany,D
TDSC.DE,DE,3D Systems,germany,TDSC
DRI.DE,DE,Darden Restaurants,germany,DRI
ETFC.DE,DE,E-TRADE,germany,ETFC
FMG.DE,DE,Fortescue Metals,germany,FMG
FM.DE,DE,First Quantum Minerals,germany,FM
GNW.DE,DE,Genworth,germany,GNW
G9KB.DE,DE,Great Portland Estates,germany,G9KB
HLS.DE,DE,Intrepid Mines,germany,HLS
ISRGD.DE,DE,Intuitive Surgical,germany,ISRGD
KLAC.DE,DE,KLA-Tencor,germany,KLAC
471A.DE,DE,aTyr Pharma,germany,471A
8MP.DE,DE,Monadelphous,germany,8MP
MTFTY.DE,DE,Mitsubishi UFJ Financial ADR,germany,MTFTy
FPO.DE,DE,Petra Diamonds,germany,FPO
1BF.DE,DE,Phoenix,germany,1BF
RF.DE,DE,Regions Financial,germany,RF
RIM.DE,DE,BlackBerry,germany,RIM
DLLNG.DE,DE,RR Donnelley & Sons,germany,DLLNG
SFM1.DE,DE,Sundance Resources,germany,SFM1
SKC.DE,DE,Skycity Entertainment,germany,SKC
M2O.DE,DE,Sky Network Television,germany,M2O
SWK.DE,DE,Stanley Black Decker,germany,SWK
SWN.DE,DE,Southwestern Energy,germany,SWN
TROW.DE,DE,T Rowe,germany,TROW
UNH.DE,DE,UnitedHealth,germany,UNH
A60.DE,DE,Allergan,germany,A60
WPL.DE,DE,Woodside Petroleum,germany,WPL
WYN.DE,DE,Wyndham,germany,WYN
ABC.DE,DE,Adelaide Brighton,germany,ABC
BZTA.DE,DE,Auckland Airport,germany,BZTA
AMAT.DE,DE,Applied Materials,germany,AMAT
A0T.DE,DE,American Tower,germany,A0T
W6P.DE,DE,Avanti,germany,W6P
BAB.DE,DE,Babcock International,germany,BAB
BBBY.DE,DE,Bed Bath&Beyond,germany,BBBY
BXP.DE,DE,Boston Properties,germany,BXP
COF.DE,DE,Capital One Financial,germany,COF
COST.DE,DE,Costco,germany,COST
TBN2.DE,DE,Capstone Turbine,germany,TBN2
DNR.DE,DE,Denbury Resources,germany,DNR
EER.DE,DE,East Energy Resources,germany,EER
FBU.DE,DE,Fletcher Building,germany,FBU
G4U.DE,DE,Globe Metals & Mining,germany,G4U
HIK.DE,DE,Hikma Pharma,germany,HIK
IGO.DE,DE,Independence Group,germany,IGO
IPG.DE,DE,IPG,germany,IPG
LNC.DE,DE,Lincoln National,germany,LNC
LUV.DE,DE,Southwest Airlines,germany,LUV
MA2.DE,DE,Macmahon Holdings,germany,MA2
MNMA.DE,DE,ManTech,germany,MNMA
MAPA.DE,DE,Sydney Airport Ltd,germany,MAPA
MML.DE,DE,Medusa Mining,germany,MML
MU.DE,DE,Micron,germany,MU
NBR.DE,DE,Nabors Industries,germany,NBR
NOC.DE,DE,Northrop Grumman,germany,NOC
NSC.DE,DE,Norfolk Southern,germany,NSC
NUAN.DE,DE,Nuance Communications,germany,NUAN
NWL.DE,DE,Newell Brands,germany,NWL
RQQ1.DE,DE,OceanaGold DRC,germany,RQQ1
PAFR.DE,DE,Pan African Resources,germany,PAFR
RSGU.DE,DE,Republic Services,germany,RSGU
SCCO.DE,DE,Southern Copper,germany,SCCO
SQP.DE,DE,Swick Mining Services,germany,SQP
TTIGN.DE,DE,Tom Tailor AG,germany,TTIGn
TVY.DE,DE,Grupo Televisa ADR,germany,TVy
TXN.DE,DE,Texas Instruments,germany,TXN
VBA.DE,DE,Virgin Australia,germany,VBA
WICG.DE,DE,WEC Energy,germany,WICG
33A.DE,DE,Acacia Mining,germany,33A
PNH.DE,DE,HT&E,germany,PNH
BAC.DE,DE,Bank of America,germany,BAC
BFGA.DE,DE,Bell Financial Group,germany,BFGA
BMY.DE,DE,Bristol-Myers Squibb,germany,BMY
BBN1.DE,DE,The Blackstone,germany,BBN1
XC2.DE,DE,Capital Regional,germany,XC2
COCA.DE,DE,Coca-Cola Amatil,germany,COCA
CL.DE,DE,Colgate-Palmolive,germany,CL
CUE.DE,DE,CUE Energy Resources,germany,CUE
CFJA.DE,DE,Ceres Power,germany,CFJA
FLEX.DE,DE,Flex,germany,FLEX
1T1.DE,DE,TechnipFMC,germany,1T1
A60.DE,DE,Allergan,germany,A60
JLL.DE,DE,Jones Lang LaSalle,germany,JLL
HAIN.DE,DE,The Hain Celestial,germany,HAIN
ICAY.DE,DE,Empresas ICA ADR,germany,ICAy
7IG.DE,DE,IGT,germany,7IG
JMX.DE,DE,MaxLinear,germany,JMX
TYIA.DE,DE,Johnson Controls,germany,TYIA
JNPR.DE,DE,Juniper,germany,JNPR
KHNZ.DE,DE,Kraft Heinz,germany,KHNZ
6LA.DE,DE,Lamar,germany,6LA
LOOL.DE,DE,Lookers,germany,LOOL
34LA.DE,DE,Alpine Immune Sciences,germany,34LA
OXY.DE,DE,Occidental,germany,OXY
PH.DE,DE,Parker-Hannifin,germany,PH
RHI.DE,DE,Robert Half,germany,RHI
RRC.DE,DE,Range Resources,germany,RRC
SCH.DE,DE,Charles Schwab,germany,SCH
XRP1.DE,DE,Silence Therapeutics,germany,XRP1
SIPG.DE,DE,Simon Property,germany,SIPG
S9P2.DE,DE,SunPower,germany,S9P2
WA7.DE,DE,Seven West Media,germany,WA7
TCL.DE,DE,Transurban Group,germany,TCL
TTWO.DE,DE,Take-Two,germany,TTWO
URBN.DE,DE,Urban Outfitters,germany,URBN
VNO.DE,DE,Vornado,germany,VNO
WBC.DE,DE,Westpac Banking,germany,WBC
WDC.DE,DE,Western Digital,germany,WDC
UW.DE,DE,Waste Management,germany,UW
WPOB.DE,DE,Graham Holdings,germany,WPOB
ABT.DE,DE,Abbott Labs,germany,ABT
AV3.DE,DE,Avery Dennison,germany,AV3
AXP.DE,DE,American Express,germany,AXP
BFB.DE,DE,Brown Forman,germany,BFb
BSLS.DE,DE,Bluescope Steel,germany,BSLS
CAH.DE,DE,Cardinal Health,germany,CAH
FG9.DE,DE,Cohen Steers,germany,FG9
CR8.DE,DE,Carbo Ceramics,germany,CR8
CEXAY.DE,DE,Cemex ADR,germany,CEXAy
DEL.DE,DE,Delta Air Lines,germany,DEL
2DBN.DE,DE,Dunkin Brands,germany,2DBn
EMN.DE,DE,Eastman Chemical,germany,EMN
EMR.DE,DE,Emerson,germany,EMR
GEC.DE,DE,General Electric,germany,GEC
GILD.DE,DE,Gilead,germany,GILD
2U4.DE,DE,HICL Infrastructure,germany,2U4
HOG.DE,DE,Harley-Davidson,germany,HOG
IACI.DE,DE,IAC/InterActiveCorp,germany,IACI
ICAG.DE,DE,IAG,germany,ICAG
ILU.DE,DE,Iluka Resources,germany,ILU
IPGP.DE,DE,IPG Photonics,germany,IPGP
JPM.DE,DE,JPMorgan,germany,JPM
KOFY.DE,DE,Coca Cola Femsa ADR,germany,KOFy
LNNM.DE,DE,Lindsay,germany,LNNM
LRE.DE,DE,Lancashire,germany,LRE
MAB.DE,DE,Mitchells Butlers,germany,MAB
MGA.DE,DE,Magna Intl,germany,MGA
MHP.DE,DE,S&P Global,germany,MHP
MQG.DE,DE,Macquarie,germany,MQG
AZNPY.DE,DE,AstraZeneca ADR,germany,AZNPy
NCM.DE,DE,Newcrest Mining,germany,NCM
NEM.DE,DE,Newmont Goldcorp,germany,NEM
NYTA.DE,DE,NewYork Times,germany,NYTa
OZLN.DE,DE,OZ Minerals,germany,OZLn
PDN.DE,DE,Paladin Energy,germany,PDN
PFG.DE,DE,Provident Financial,germany,PFG
PG.DE,DE,Procter&Gamble,germany,PG
POG.DE,DE,Petropavlovsk,germany,POG
RDSB.DE,DE,Royal Dutch Shell B,germany,RDSb
RL.DE,DE,Ralph Lauren A,germany,RL
SHLD.DE,DE,Sears,germany,SHLD
SHW.DE,DE,Sherwin-Williams,germany,SHW
SK3.DE,DE,Smurfit Kappa,germany,SK3
SIIG.DE,DE,Wheaton Precious Metals,germany,SIIG
1JD.DE,DE,Senior,germany,1JD
TWI.DE,DE,Titan,germany,TWI
UTX.DE,DE,United Technologies,germany,UTX
VMC.DE,DE,Vulcan Materials,germany,VMC
WHC.DE,DE,Whitehaven Coal,germany,WHC
WMT.DE,DE,Walmart,germany,WMT
ZMRHV.DE,DE,Zimmer Biomet,germany,ZMRHV
ABX.DE,DE,Barrick Gold,germany,ABX
ACKB.DE,DE,Ackermans,germany,ACKB
ADI.DE,DE,Analog Devices,germany,ADI
AEM.DE,DE,Agnico Eagle Mines,germany,AEM
AKS.DE,DE,AK Steel,germany,AKS
A7L.DE,DE,Amur Minerals,germany,A7L
GMN.DE,DE,Amerisur,germany,GMN
1YD.DE,DE,Broadcom,germany,1YD
BV51.DE,DE,Claranova,germany,BV51
BRKB.DE,DE,Berkshire Hathaway B,germany,BRKb
CTXS.DE,DE,Citrix Systems,germany,CTXS
CVS.DE,DE,CVS Health Corp,germany,CVS
DKOB.DE,DE,Domino’s Pizza,germany,DKOB
DWNG.DE,DE,Deutsche Wohnen,germany,DWNG
ELO1.DE,DE,Eldorado Gold,germany,ELO1
EQR.DE,DE,Equity Residential,germany,EQR
EW.DE,DE,Edwards Lifesciences,germany,EW
HON.DE,DE,Honeywell,germany,HON
7HP.DE,DE,HP Inc,germany,7HP
HRS.DE,DE,L3Harris Technologies,germany,HRS
HSY.DE,DE,Hershey,germany,HSY
SREI.DE,DE,Schroder RE,germany,SREI
1LG.DE,DE,Liberty Global,germany,1LG
LB3B.DE,DE,Qurate Retail A,germany,LB3B
LTD.DE,DE,L Brands,germany,LTD
METEX.DE,DE,Metabolic Explorer,germany,METEX
MOT.DE,DE,Motorola,germany,MOT
NS.DE,DE,Nustar,germany,NS
NXPI.DE,DE,NXP,germany,NXPI
OI.DE,DE,Owens-Illinois,germany,OI
OXIG.DE,DE,Oxford Instruments,germany,OXIG
PPG.DE,DE,PPG Industries,germany,PPG
P4Q.DE,DE,Perseus Mining,germany,P4Q
QAN.DE,DE,Qantas Airways,germany,QAN
RMS.DE,DE,Ramelius Resources,germany,RMS
2S7.DE,DE,Sprint,germany,2S7
SBM.DE,DE,St Barbara,germany,SBM
SIA.DE,DE,Pharos Energy PLC,germany,SIA
STX.DE,DE,Seagate,germany,STX
SUNC.DE,DE,Suncorp,germany,SUNC
UNP.DE,DE,Union Pacific,germany,UNP
V1L.DE,DE,Valero Energy,germany,V1L
VO9V.DE,DE,Victoria Oil,germany,VO9V
D8SY.DE,DE,Itau CorpBanca ADR,germany,D8Sy
WHN.DE,DE,Quantify Tech,germany,WHN
ZION.DE,DE,Zions,germany,ZION
ADBE.DE,DE,Adobe,germany,ADBE
ANZ.DE,DE,ANZ Banking Group,germany,ANZ
ASMI.DE,DE,ASM,germany,ASMI
CAG.DE,DE,ConAgra Foods,germany,CAG
CMA.DE,DE,Comerica,germany,CMA
CGDG.DE,DE,CNX Resources,germany,CGDG
CPSH.DE,DE,Computershare,germany,CPSH
CRUS.DE,DE,Cirrus,germany,CRUS
2XT.DE,DE,DXC Technology,germany,2XT
MTXGN.DE,DE,MTU Aero,germany,MTXGn
VOWG_P.DE,DE,Volkswagen VZO,germany,VOWG_p
VNAN.DE,DE,Vonovia,germany,VNAn
1COV.DE,DE,Covestro,germany,1COV
LINI.DE,DE,Linde PLC,germany,LINI
DEXD.DE,DE,Delticom AG,germany,DEXd
GXID.DE,DE,Gerresheimer AG,germany,GXId
HHFAD.DE,DE,Hamburger Hafen A-SP,germany,HHFAd
RAAD.DE,DE,Rational AG,germany,RAAd
FPEG.DE,DE,Fuchs Petrolub AG,germany,FPEG
DEQGN.DE,DE,Deutsche Euroshop AG,germany,DEQGn
FIEG.DE,DE,Fielmann AG,germany,FIEG
MLPG.DE,DE,MLP AG,germany,MLPG
AIRG.DE,DE,Airbus Group,germany,AIRG
SFQN.DE,DE,SAF Holland,germany,SFQN
KU2G.DE,DE,Kuka AG,germany,KU2G
MVVGN.DE,DE,MVV Energie AG,germany,MVVGn
DUEG.DE,DE,Duerr AG,germany,DUEG
BDTG.DE,DE,Bertrandt AG,germany,BDTG
SPRGN.DE,DE,Axel Springer,germany,SPRGn
BYWGNX.DE,DE,Baywa Vink AG,germany,BYWGnx
LEGN.DE,DE,LEG Immobilien AG,germany,LEGn
LO24N.DE,DE,Lotto24 AG,germany,LO24n
TLXGN.DE,DE,Talanx AG,germany,TLXGn
RRTL.DE,DE,RTL Group,germany,RRTL
EVKN.DE,DE,Evonik,germany,EVKn
BVB.DE,DE,Borussia Dortmund,germany,BVB
OSRN.DE,DE,Osram Licht,germany,OSRn
KGX.DE,DE,Kion Group AG,germany,KGX
ADLG.DE,DE,Adler Real Estate,germany,ADLG
HWAG.DE,DE,Encavis,germany,HWAG
BST1.DE,DE,Bastei Lueb,germany,BST1
STAB.DE,DE,Stabilus,germany,STAB
ZALG.DE,DE,Zalando SE,germany,ZALG
RKET.DE,DE,Rocket Internet,germany,RKET
TLGG.DE,DE,TLG Immobilien AG,germany,TLGG
HLE.DE,DE,Hella KGaA Hueck & Co,germany,HLE
TC1N.DE,DE,Tele Columbus AG,germany,TC1n
FRU.DE,DE,Ferratum Oyj,germany,FRU
MXHNN.DE,DE,Max Automation,germany,MXHNn
LNSX.DE,DE,Sixt Leasing AG,germany,LNSX
RY8.DE,DE,Roy Ceramics,germany,RY8
WDLK.DE,DE,Windeln de,germany,WDLK
ELBG.DE,DE,Elumeo SE,germany,ELBG
PBBG.DE,DE,Deutsche Pfandbriefbank AG,germany,PBBG
PUMG.DE,DE,Puma SE,germany,PUMG
G24N.DE,DE,Scout24 AG,germany,G24n
HLAG.DE,DE,Hapag Lloyd AG,germany,HLAG
ADJ.DE,DE,ADO Properties SARL,germany,ADJ
SNHG.DE,DE,Steinhoff Int,germany,SNHG
SHA_P.DE,DE,Schaeffler AG,germany,SHA_p
BNNN.DE,DE,Brain,germany,BNNn
ARTG.DE,DE,bet at homem,germany,ARTG
DMRE.DE,DE,Demire Deutsche Mittelstand RE,germany,DMRE
ED4.DE,DE,EDAG Engineering Group,germany,ED4
WCMKK.DE,DE,WCM Beteiligungs und Grundbesitz,germany,WCMKk
WUWGN.DE,DE,Wuestenrot Wuerttembergische,germany,WUWGn
UN01.DE,DE,Uniper SE,germany,UN01
IGY.DE,DE,Innogy,germany,IGY
SAEG.DE,DE,Shop Apotheke Europe,germany,SAEG
AFXG.DE,DE,Carl Zeiss AG,germany,AFXG
GXIG.DE,DE,Gerresheimer AG,germany,GXIG
CBKG.DE,DE,Commerzbank,germany,CBKG
PSMGN.DE,DE,Prosiebensat,germany,PSMGn
MORG.DE,DE,Morphosys AG,germany,MORG
BC8G.DE,DE,Bechtle AG,germany,BC8G
FNTGN.DE,DE,Freenet AG,germany,FNTGn
QIA.DE,DE,Qiagen,germany,QIA
O2DN.DE,DE,Telefonica Deutschland AG,germany,O2Dn
