ticker,year,market,name,country,ticket,index
PHIA.AS,2024,Países Bajos,Koninklijke Philips,Netherlands,PHIA,AEX
REN.AS,2024,Países Bajos,Arcadis,Netherlands,REN,AEX
UNA.AS,2024,Países Bajos,Unilever,Netherlands,UNA,AEX
URW.AS,2024,Países Bajos,Unibail-Rodamco-Westfield,Netherlands,URW,AEX
AAL.AS,2024,Países Bajos,Aegon,Netherlands,AAL,AEX
ABN.AS,2024,Países Bajos,ABN Amro Bank,Netherlands,ABN,AEX
AEX.AS,2024,Países Bajos,AEX-Index,Netherlands,AEX,AEX
AGN.AS,2024,Países Bajos,Ahold Delhaize,Netherlands,AGN,AEX
DSM.AS,2024,Países Bajos,Koninklijke DSM,Netherlands,DSM,AEX
EXOR.AS,2024,Países Bajos,EXOR,Netherlands,EXOR,AEX
HEIA.AS,2024,Países Bajos,Heineken,Netherlands,HEIA,AEX
IN.AS,2024,Países Bajos,InPost,Netherlands,IN,AEX
MTLS.AS,2024,Países Bajos,MTLS,Netherlands,MTLS,AEX
NV.AS,2024,Países Bajos,Koninklijke Vopak,Netherlands,NV,AEX
OCI.AS,2024,Países Bajos,OCI,Netherlands,OCI,AEX
PRX.AS,2024,Países Bajos,Prosus,Netherlands,PRX,AEX
RDS-A.AS,2024,Países Bajos,Royal Dutch Shell A,Netherlands,RDS-A,AEX
RDS-B.AS,2024,Países Bajos,Royal Dutch Shell B,Netherlands,RDS-B,AEX
RELX.AS,2024,Países Bajos,RELX,Netherlands,RELX,AEX
TJL.AS,2024,Países Bajos,TomTom,Netherlands,TJL,AEX
ADYEN.AS,2025,Países Bajos,Adyen,Netherlands,ADYEN,AEX
AKZA.AS,2025,Países Bajos,Akzo Nobel,Netherlands,AKZA,AEX
ASML.AS,2025,Países Bajos,ASML Holding,Netherlands,ASML,AEX
INGA.AS,2025,Países Bajos,ING Groep,Netherlands,INGA,AEX
KPN.AS,2025,Países Bajos,KPN,Netherlands,KPN,AEX
PHIA.AS,2025,Países Bajos,Koninklijke Philips,Netherlands,PHIA,AEX
REN.AS,2025,Países Bajos,Arcadis,Netherlands,REN,AEX
UNA.AS,2025,Países Bajos,Unilever,Netherlands,UNA,AEX
URW.AS,2025,Países Bajos,Unibail-Rodamco-Westfield,Netherlands,URW,AEX
AAL.AS,2025,Países Bajos,Aegon,Netherlands,AAL,AEX
ABN.AS,2025,Países Bajos,ABN Amro Bank,Netherlands,ABN,AEX
AEX.AS,2025,Países Bajos,AEX-Index,Netherlands,AEX,AEX
AGN.AS,2025,Países Bajos,Ahold Delhaize,Netherlands,AGN,AEX
DSM.AS,2025,Países Bajos,Koninklijke DSM,Netherlands,DSM,AEX
EXOR.AS,2025,Países Bajos,EXOR,Netherlands,EXOR,AEX
HEIA.AS,2025,Países Bajos,Heineken,Netherlands,HEIA,AEX
IN.AS,2025,Países Bajos,InPost,Netherlands,IN,AEX
MTLS.AS,2025,Países Bajos,MTLS,Netherlands,MTLS,AEX
NV.AS,2025,Países Bajos,Koninklijke Vopak,Netherlands,NV,AEX
OCI.AS,2025,Países Bajos,OCI,Netherlands,OCI,AEX
PRX.AS,2025,Países Bajos,Prosus,Netherlands,PRX,AEX
RDS-A.AS,2025,Países Bajos,Royal Dutch Shell A,Netherlands,RDS-A,AEX
RDS-B.AS,2025,Países Bajos,Royal Dutch Shell B,Netherlands,RDS-B,AEX
RELX.AS,2025,Países Bajos,RELX,Netherlands,RELX,AEX
TJL.AS,2025,Países Bajos,TomTom,Netherlands,TJL,AEX
ELUX-B.ST,2020,Suecia,Electrolux B,Sweden,ELUX-B,OMX Stockholm 30
ABB.ST,2020,Suecia,ABB,Sweden,ABB,OMX Stockholm 30
ALFA.ST,2020,Suecia,Alfa Laval,Sweden,ALFA,OMX Stockholm 30
ASSA-B.ST,2020,Suecia,ASSA ABLOY,Sweden,ASSA-B,OMX Stockholm 30
ATCO-A.ST,2020,Suecia,Atlas Copco A,Sweden,ATCO-A,OMX Stockholm 30
ATCO-B.ST,2020,Suecia,Atlas Copco B,Sweden,ATCO-B,OMX Stockholm 30
BOL.ST,2020,Suecia,Boliden,Sweden,BOL,OMX Stockholm 30
ERIC-B.ST,2020,Suecia,Ericsson B,Sweden,ERIC-B,OMX Stockholm 30
GETI-B.ST,2020,Suecia,Getinge B,Sweden,GETI-B,OMX Stockholm 30
HEXA-B.ST,2020,Suecia,Hexagon B,Sweden,HEXA-B,OMX Stockholm 30
INVE-B.ST,2020,Suecia,Investor B,Sweden,INVE-B,OMX Stockholm 30
KINV-B.ST,2020,Suecia,Kinnevik B,Sweden,KINV-B,OMX Stockholm 30
NDA-SEK.ST,2020,Suecia,Nordea Bank Abp,Sweden,NDA-SEK,OMX Stockholm 30
OMXS30-CASH.ST,2020,Suecia,OMX Stockholm 30 Cash Index,Sweden,OMXS30-CASH,OMX Stockholm 30
ORX.ST,2020,Suecia,Orron Energy,Sweden,ORX,OMX Stockholm 30
SCA-B.ST,2020,Suecia,Svenska Cellulosa Aktiebolaget SCA B,Sweden,SCA-B,OMX Stockholm 30
SEB-A.ST,2020,Suecia,SEB A,Sweden,SEB-A,OMX Stockholm 30
SEB-C.ST,2020,Suecia,SEB C,Sweden,SEB-C,OMX Stockholm 30
SKF-B.ST,2020,Suecia,SKF B,Sweden,SKF-B,OMX Stockholm 30
SWED-A.ST,2020,Suecia,Swedbank A,Sweden,SWED-A,OMX Stockholm 30
TELIA.ST,2020,Suecia,Telia Company,Sweden,TELIA,OMX Stockholm 30
VOLV-B.ST,2020,Suecia,Volvo B,Sweden,VOLV-B,OMX Stockholm 30
VTRS.ST,2020,Suecia,Viatris,Sweden,VTRS,OMX Stockholm 30
ESSITY-B.ST,2020,Suecia,Essity B,Sweden,ESSITY-B,OMX Stockholm 30
TEL2-B.ST,2020,Suecia,Tele2 B,Sweden,TEL2-B,OMX Stockholm 30
SAAB-B.ST,2020,Suecia,SAAB B,Sweden,SAAB-B,OMX Stockholm 30
CE.ST,2020,Suecia,Sivers Semiconductors,Sweden,CE,OMX Stockholm 30
LUMI-SDB.ST,2020,Suecia,Lundin Mining Corp,Sweden,LUMI-SDB,OMX Stockholm 30
KONE-B.ST,2020,Suecia,Konecranes Oyj,Sweden,KONE-B,OMX Stockholm 30
ELUX-B.ST,2021,Suecia,Electrolux B,Sweden,ELUX-B,OMX Stockholm 30
ABB.ST,2021,Suecia,ABB,Sweden,ABB,OMX Stockholm 30
ALFA.ST,2021,Suecia,Alfa Laval,Sweden,ALFA,OMX Stockholm 30
ASSA-B.ST,2021,Suecia,ASSA ABLOY,Sweden,ASSA-B,OMX Stockholm 30
ATCO-A.ST,2021,Suecia,Atlas Copco A,Sweden,ATCO-A,OMX Stockholm 30
ATCO-B.ST,2021,Suecia,Atlas Copco B,Sweden,ATCO-B,OMX Stockholm 30
BOL.ST,2021,Suecia,Boliden,Sweden,BOL,OMX Stockholm 30
ERIC-B.ST,2021,Suecia,Ericsson B,Sweden,ERIC-B,OMX Stockholm 30
GETI-B.ST,2021,Suecia,Getinge B,Sweden,GETI-B,OMX Stockholm 30
HEXA-B.ST,2021,Suecia,Hexagon B,Sweden,HEXA-B,OMX Stockholm 30
INVE-B.ST,2021,Suecia,Investor B,Sweden,INVE-B,OMX Stockholm 30
KINV-B.ST,2021,Suecia,Kinnevik B,Sweden,KINV-B,OMX Stockholm 30
NDA-SEK.ST,2021,Suecia,Nordea Bank Abp,Sweden,NDA-SEK,OMX Stockholm 30
OMXS30-CASH.ST,2021,Suecia,OMX Stockholm 30 Cash Index,Sweden,OMXS30-CASH,OMX Stockholm 30
ORX.ST,2021,Suecia,Orron Energy,Sweden,ORX,OMX Stockholm 30
SCA-B.ST,2021,Suecia,Svenska Cellulosa Aktiebolaget SCA B,Sweden,SCA-B,OMX Stockholm 30
SEB-A.ST,2021,Suecia,SEB A,Sweden,SEB-A,OMX Stockholm 30
SEB-C.ST,2021,Suecia,SEB C,Sweden,SEB-C,OMX Stockholm 30
SKF-B.ST,2021,Suecia,SKF B,Sweden,SKF-B,OMX Stockholm 30
SWED-A.ST,2021,Suecia,Swedbank A,Sweden,SWED-A,OMX Stockholm 30
TELIA.ST,2021,Suecia,Telia Company,Sweden,TELIA,OMX Stockholm 30
VOLV-B.ST,2021,Suecia,Volvo B,Sweden,VOLV-B,OMX Stockholm 30
VTRS.ST,2021,Suecia,Viatris,Sweden,VTRS,OMX Stockholm 30
ESSITY-B.ST,2021,Suecia,Essity B,Sweden,ESSITY-B,OMX Stockholm 30
TEL2-B.ST,2021,Suecia,Tele2 B,Sweden,TEL2-B,OMX Stockholm 30
SAAB-B.ST,2021,Suecia,SAAB B,Sweden,SAAB-B,OMX Stockholm 30
CE.ST,2021,Suecia,Sivers Semiconductors,Sweden,CE,OMX Stockholm 30
LUMI-SDB.ST,2021,Suecia,Lundin Mining Corp,Sweden,LUMI-SDB,OMX Stockholm 30
KONE-B.ST,2021,Suecia,Konecranes Oyj,Sweden,KONE-B,OMX Stockholm 30
ELUX-B.ST,2022,Suecia,Electrolux B,Sweden,ELUX-B,OMX Stockholm 30
ABB.ST,2022,Suecia,ABB,Sweden,ABB,OMX Stockholm 30
ALFA.ST,2022,Suecia,Alfa Laval,Sweden,ALFA,OMX Stockholm 30
ASSA-B.ST,2022,Suecia,ASSA ABLOY,Sweden,ASSA-B,OMX Stockholm 30
ATCO-A.ST,2022,Suecia,Atlas Copco A,Sweden,ATCO-A,OMX Stockholm 30
ATCO-B.ST,2022,Suecia,Atlas Copco B,Sweden,ATCO-B,OMX Stockholm 30
BOL.ST,2022,Suecia,Boliden,Sweden,BOL,OMX Stockholm 30
ERIC-B.ST,2022,Suecia,Ericsson B,Sweden,ERIC-B,OMX Stockholm 30
GETI-B.ST,2022,Suecia,Getinge B,Sweden,GETI-B,OMX Stockholm 30
HEXA-B.ST,2022,Suecia,Hexagon B,Sweden,HEXA-B,OMX Stockholm 30
INVE-B.ST,2022,Suecia,Investor B,Sweden,INVE-B,OMX Stockholm 30
KINV-B.ST,2022,Suecia,Kinnevik B,Sweden,KINV-B,OMX Stockholm 30
NDA-SEK.ST,2022,Suecia,Nordea Bank Abp,Sweden,NDA-SEK,OMX Stockholm 30
OMXS30-CASH.ST,2022,Suecia,OMX Stockholm 30 Cash Index,Sweden,OMXS30-CASH,OMX Stockholm 30
ORX.ST,2022,Suecia,Orron Energy,Sweden,ORX,OMX Stockholm 30
SCA-B.ST,2022,Suecia,Svenska Cellulosa Aktiebolaget SCA B,Sweden,SCA-B,OMX Stockholm 30
SEB-A.ST,2022,Suecia,SEB A,Sweden,SEB-A,OMX Stockholm 30
SEB-C.ST,2022,Suecia,SEB C,Sweden,SEB-C,OMX Stockholm 30
SKF-B.ST,2022,Suecia,SKF B,Sweden,SKF-B,OMX Stockholm 30
SWED-A.ST,2022,Suecia,Swedbank A,Sweden,SWED-A,OMX Stockholm 30
TELIA.ST,2022,Suecia,Telia Company,Sweden,TELIA,OMX Stockholm 30
VOLV-B.ST,2022,Suecia,Volvo B,Sweden,VOLV-B,OMX Stockholm 30
VTRS.ST,2022,Suecia,Viatris,Sweden,VTRS,OMX Stockholm 30
ESSITY-B.ST,2022,Suecia,Essity B,Sweden,ESSITY-B,OMX Stockholm 30
TEL2-B.ST,2022,Suecia,Tele2 B,Sweden,TEL2-B,OMX Stockholm 30
SAAB-B.ST,2022,Suecia,SAAB B,Sweden,SAAB-B,OMX Stockholm 30
CE.ST,2022,Suecia,Sivers Semiconductors,Sweden,CE,OMX Stockholm 30
LUMI-SDB.ST,2022,Suecia,Lundin Mining Corp,Sweden,LUMI-SDB,OMX Stockholm 30
KONE-B.ST,2022,Suecia,Konecranes Oyj,Sweden,KONE-B,OMX Stockholm 30
ABB.ST,2023,Suecia,ABB,Sweden,ABB,OMX Stockholm 30
ALFA.ST,2023,Suecia,Alfa Laval,Sweden,ALFA,OMX Stockholm 30
ASSA-B.ST,2023,Suecia,ASSA ABLOY,Sweden,ASSA-B,OMX Stockholm 30
ATCO-A.ST,2023,Suecia,Atlas Copco A,Sweden,ATCO-A,OMX Stockholm 30
ATCO-B.ST,2023,Suecia,Atlas Copco B,Sweden,ATCO-B,OMX Stockholm 30
BOL.ST,2023,Suecia,Boliden,Sweden,BOL,OMX Stockholm 30
ERIC-B.ST,2023,Suecia,Ericsson B,Sweden,ERIC-B,OMX Stockholm 30
GETI-B.ST,2023,Suecia,Getinge B,Sweden,GETI-B,OMX Stockholm 30
HEXA-B.ST,2023,Suecia,Hexagon B,Sweden,HEXA-B,OMX Stockholm 30
INVE-B.ST,2023,Suecia,Investor B,Sweden,INVE-B,OMX Stockholm 30
KINV-B.ST,2023,Suecia,Kinnevik B,Sweden,KINV-B,OMX Stockholm 30
NDA-SEK.ST,2023,Suecia,Nordea Bank Abp,Sweden,NDA-SEK,OMX Stockholm 30
OMXS30-CASH.ST,2023,Suecia,OMX Stockholm 30 Cash Index,Sweden,OMXS30-CASH,OMX Stockholm 30
ORX.ST,2023,Suecia,Orron Energy,Sweden,ORX,OMX Stockholm 30
SCA-B.ST,2023,Suecia,Svenska Cellulosa Aktiebolaget SCA B,Sweden,SCA-B,OMX Stockholm 30
SEB-A.ST,2023,Suecia,SEB A,Sweden,SEB-A,OMX Stockholm 30
SEB-C.ST,2023,Suecia,SEB C,Sweden,SEB-C,OMX Stockholm 30
SKF-B.ST,2023,Suecia,SKF B,Sweden,SKF-B,OMX Stockholm 30
SWED-A.ST,2023,Suecia,Swedbank A,Sweden,SWED-A,OMX Stockholm 30
TELIA.ST,2023,Suecia,Telia Company,Sweden,TELIA,OMX Stockholm 30
VOLV-B.ST,2023,Suecia,Volvo B,Sweden,VOLV-B,OMX Stockholm 30
VTRS.ST,2023,Suecia,Viatris,Sweden,VTRS,OMX Stockholm 30
ESSITY-B.ST,2023,Suecia,Essity B,Sweden,ESSITY-B,OMX Stockholm 30
TEL2-B.ST,2023,Suecia,Tele2 B,Sweden,TEL2-B,OMX Stockholm 30
SAAB-B.ST,2023,Suecia,SAAB B,Sweden,SAAB-B,OMX Stockholm 30
CE.ST,2023,Suecia,Sivers Semiconductors,Sweden,CE,OMX Stockholm 30
LUMI-SDB.ST,2023,Suecia,Lundin Mining Corp,Sweden,LUMI-SDB,OMX Stockholm 30
KONE-B.ST,2023,Suecia,Konecranes Oyj,Sweden,KONE-B,OMX Stockholm 30
ELUX-B.ST,2023,Suecia,Electrolux B,Sweden,ELUX-B,OMX Stockholm 30
ABB.ST,2024,Suecia,ABB,Sweden,ABB,OMX Stockholm 30
ALFA.ST,2024,Suecia,Alfa Laval,Sweden,ALFA,OMX Stockholm 30
ASSA-B.ST,2024,Suecia,ASSA ABLOY,Sweden,ASSA-B,OMX Stockholm 30
ATCO-A.ST,2024,Suecia,Atlas Copco A,Sweden,ATCO-A,OMX Stockholm 30
ATCO-B.ST,2024,Suecia,Atlas Copco B,Sweden,ATCO-B,OMX Stockholm 30
BOL.ST,2024,Suecia,Boliden,Sweden,BOL,OMX Stockholm 30
ERIC-B.ST,2024,Suecia,Ericsson B,Sweden,ERIC-B,OMX Stockholm 30
GETI-B.ST,2024,Suecia,Getinge B,Sweden,GETI-B,OMX Stockholm 30
HEXA-B.ST,2024,Suecia,Hexagon B,Sweden,HEXA-B,OMX Stockholm 30
INVE-B.ST,2024,Suecia,Investor B,Sweden,INVE-B,OMX Stockholm 30
KINV-B.ST,2024,Suecia,Kinnevik B,Sweden,KINV-B,OMX Stockholm 30
NDA-SEK.ST,2024,Suecia,Nordea Bank Abp,Sweden,NDA-SEK,OMX Stockholm 30
OMXS30-CASH.ST,2024,Suecia,OMX Stockholm 30 Cash Index,Sweden,OMXS30-CASH,OMX Stockholm 30
ORX.ST,2024,Suecia,Orron Energy,Sweden,ORX,OMX Stockholm 30
SCA-B.ST,2024,Suecia,Svenska Cellulosa Aktiebolaget SCA B,Sweden,SCA-B,OMX Stockholm 30
SEB-A.ST,2024,Suecia,SEB A,Sweden,SEB-A,OMX Stockholm 30
SEB-C.ST,2024,Suecia,SEB C,Sweden,SEB-C,OMX Stockholm 30
SKF-B.ST,2024,Suecia,SKF B,Sweden,SKF-B,OMX Stockholm 30
SWED-A.ST,2024,Suecia,Swedbank A,Sweden,SWED-A,OMX Stockholm 30
TELIA.ST,2024,Suecia,Telia Company,Sweden,TELIA,OMX Stockholm 30
VOLV-B.ST,2024,Suecia,Volvo B,Sweden,VOLV-B,OMX Stockholm 30
VTRS.ST,2024,Suecia,Viatris,Sweden,VTRS,OMX Stockholm 30
ESSITY-B.ST,2024,Suecia,Essity B,Sweden,ESSITY-B,OMX Stockholm 30
TEL2-B.ST,2024,Suecia,Tele2 B,Sweden,TEL2-B,OMX Stockholm 30
SAAB-B.ST,2024,Suecia,SAAB B,Sweden,SAAB-B,OMX Stockholm 30
CE.ST,2024,Suecia,Sivers Semiconductors,Sweden,CE,OMX Stockholm 30
LUMI-SDB.ST,2024,Suecia,Lundin Mining Corp,Sweden,LUMI-SDB,OMX Stockholm 30
KONE-B.ST,2024,Suecia,Konecranes Oyj,Sweden,KONE-B,OMX Stockholm 30
ELUX-B.ST,2024,Suecia,Electrolux B,Sweden,ELUX-B,OMX Stockholm 30
ABB.ST,2025,Suecia,ABB,Sweden,ABB,OMX Stockholm 30
ALFA.ST,2025,Suecia,Alfa Laval,Sweden,ALFA,OMX Stockholm 30
ASSA-B.ST,2025,Suecia,ASSA ABLOY,Sweden,ASSA-B,OMX Stockholm 30
ATCO-A.ST,2025,Suecia,Atlas Copco A,Sweden,ATCO-A,OMX Stockholm 30
ATCO-B.ST,2025,Suecia,Atlas Copco B,Sweden,ATCO-B,OMX Stockholm 30
BOL.ST,2025,Suecia,Boliden,Sweden,BOL,OMX Stockholm 30
ERIC-B.ST,2025,Suecia,Ericsson B,Sweden,ERIC-B,OMX Stockholm 30
GETI-B.ST,2025,Suecia,Getinge B,Sweden,GETI-B,OMX Stockholm 30
HEXA-B.ST,2025,Suecia,Hexagon B,Sweden,HEXA-B,OMX Stockholm 30
INVE-B.ST,2025,Suecia,Investor B,Sweden,INVE-B,OMX Stockholm 30
KINV-B.ST,2025,Suecia,Kinnevik B,Sweden,KINV-B,OMX Stockholm 30
NDA-SEK.ST,2025,Suecia,Nordea Bank Abp,Sweden,NDA-SEK,OMX Stockholm 30
OMXS30-CASH.ST,2025,Suecia,OMX Stockholm 30 Cash Index,Sweden,OMXS30-CASH,OMX Stockholm 30
ORX.ST,2025,Suecia,Orron Energy,Sweden,ORX,OMX Stockholm 30
SCA-B.ST,2025,Suecia,Svenska Cellulosa Aktiebolaget SCA B,Sweden,SCA-B,OMX Stockholm 30
SEB-A.ST,2025,Suecia,SEB A,Sweden,SEB-A,OMX Stockholm 30
SEB-C.ST,2025,Suecia,SEB C,Sweden,SEB-C,OMX Stockholm 30
SKF-B.ST,2025,Suecia,SKF B,Sweden,SKF-B,OMX Stockholm 30
SWED-A.ST,2025,Suecia,Swedbank A,Sweden,SWED-A,OMX Stockholm 30
TELIA.ST,2025,Suecia,Telia Company,Sweden,TELIA,OMX Stockholm 30
VOLV-B.ST,2025,Suecia,Volvo B,Sweden,VOLV-B,OMX Stockholm 30
VTRS.ST,2025,Suecia,Viatris,Sweden,VTRS,OMX Stockholm 30
ESSITY-B.ST,2025,Suecia,Essity B,Sweden,ESSITY-B,OMX Stockholm 30
TEL2-B.ST,2025,Suecia,Tele2 B,Sweden,TEL2-B,OMX Stockholm 30
SAAB-B.ST,2025,Suecia,SAAB B,Sweden,SAAB-B,OMX Stockholm 30
CE.ST,2025,Suecia,Sivers Semiconductors,Sweden,CE,OMX Stockholm 30
LUMI-SDB.ST,2025,Suecia,Lundin Mining Corp,Sweden,LUMI-SDB,OMX Stockholm 30
KONE-B.ST,2025,Suecia,Konecranes Oyj,Sweden,KONE-B,OMX Stockholm 30
ELUX-B.ST,2025,Suecia,Electrolux B,Sweden,ELUX-B,OMX Stockholm 30
NESN.SW,2020,Suiza,Nestle SA,Swiss,NESN,SMI
ROG.SW,2020,Suiza,Roche Holding AG,Swiss,ROG,SMI
NOVN.SW,2020,Suiza,Novartis International AG,Swiss,NOVN,SMI
CFR.SW,2020,Suiza,Compagnie Financière Richemont SA,Swiss,CFR,SMI
ZURN.SW,2020,Suiza,Zurich Insurance Group AG,Swiss,ZURN,SMI
UBSG.SW,2020,Suiza,UBS Group AG,Swiss,UBSG,SMI
ABBN.SW,2020,Suiza,ABB Ltd,Swiss,ABBN,SMI
LONN.SW,2020,Suiza,Lonza Group AG,Swiss,LONN,SMI
SIKA.SW,2020,Suiza,Sika AG,Swiss,SIKA,SMI
ALC.SW,2020,Suiza,Alcon Inc,Swiss,ALC,SMI
GIVN.SW,2020,Suiza,Givaudan SA,Swiss,GIVN,SMI
HOLN.SW,2020,Suiza,Holcim Limited,Swiss,HOLN,SMI
SCMN.SW,2020,Suiza,Swisscom AG,Swiss,SCMN,SMI
PGHN.SW,2020,Suiza,Partners Group Holding AG,Swiss,PGHN,SMI
SREN.SW,2020,Suiza,Swiss Reinsurance Company Ltd,Swiss,SREN,SMI
SOON.SW,2020,Suiza,Sonova,Swiss,SOON,SMI
GEBN.SW,2020,Suiza,Geberit AG,Swiss,GEBN,SMI
SLHN.SW,2020,Suiza,Swiss Life Holding AG,Swiss,SLHN,SMI
LOGN.SW,2020,Suiza,Logitech International SA,Swiss,LOGN,SMI
KNIN.SW,2020,Suiza,Kuehne + Nagel,Swiss,KNIN,SMI
CSGN.SW,2020,Suiza,Credit Suisse Group AG,Swiss,CSGN,SMI
NESN.SW,2021,Suiza,Nestle SA,Swiss,NESN,SMI
ROG.SW,2021,Suiza,Roche Holding AG,Swiss,ROG,SMI
NOVN.SW,2021,Suiza,Novartis International AG,Swiss,NOVN,SMI
CFR.SW,2021,Suiza,Compagnie Financière Richemont SA,Swiss,CFR,SMI
ZURN.SW,2021,Suiza,Zurich Insurance Group AG,Swiss,ZURN,SMI
UBSG.SW,2021,Suiza,UBS Group AG,Swiss,UBSG,SMI
ABBN.SW,2021,Suiza,ABB Ltd,Swiss,ABBN,SMI
LONN.SW,2021,Suiza,Lonza Group AG,Swiss,LONN,SMI
SIKA.SW,2021,Suiza,Sika AG,Swiss,SIKA,SMI
ALC.SW,2021,Suiza,Alcon Inc,Swiss,ALC,SMI
GIVN.SW,2021,Suiza,Givaudan SA,Swiss,GIVN,SMI
HOLN.SW,2021,Suiza,Holcim Limited,Swiss,HOLN,SMI
SCMN.SW,2021,Suiza,Swisscom AG,Swiss,SCMN,SMI
PGHN.SW,2021,Suiza,Partners Group Holding AG,Swiss,PGHN,SMI
SREN.SW,2021,Suiza,Swiss Reinsurance Company Ltd,Swiss,SREN,SMI
SOON.SW,2021,Suiza,Sonova Holding AG,Swiss,SOON,SMI
GEBN.SW,2021,Suiza,Geberit AG,Swiss,GEBN,SMI
SLHN.SW,2021,Suiza,Swiss Life Holding AG,Swiss,SLHN,SMI
LOGN.SW,2021,Suiza,Logitech International SA,Swiss,LOGN,SMI
KNIN.SW,2021,Suiza,Kuehne + Nagel International AG,Swiss,KNIN,SMI
CSGN.SW,2021,Suiza,Credit Suisse Group AG,Swiss,CSGN,SMI
NESN.SW,2022,Suiza,Nestle SA,Swiss,NESN,SMI
ROG.SW,2022,Suiza,Roche Holding AG,Swiss,ROG,SMI
NOVN.SW,2022,Suiza,Novartis International AG,Swiss,NOVN,SMI
CFR.SW,2022,Suiza,Compagnie Financière Richemont SA,Swiss,CFR,SMI
ZURN.SW,2022,Suiza,Zurich Insurance Group AG,Swiss,ZURN,SMI
UBSG.SW,2022,Suiza,UBS Group AG,Swiss,UBSG,SMI
ABBN.SW,2022,Suiza,ABB Ltd,Swiss,ABBN,SMI
LONN.SW,2022,Suiza,Lonza Group AG,Swiss,LONN,SMI
SIKA.SW,2022,Suiza,Sika AG,Swiss,SIKA,SMI
ALC.SW,2022,Suiza,Alcon Inc,Swiss,ALC,SMI
GIVN.SW,2022,Suiza,Givaudan SA,Swiss,GIVN,SMI
HOLN.SW,2022,Suiza,Holcim Limited,Swiss,HOLN,SMI
SCMN.SW,2022,Suiza,Swisscom AG,Swiss,SCMN,SMI
PGHN.SW,2022,Suiza,Partners Group Holding AG,Swiss,PGHN,SMI
SREN.SW,2022,Suiza,Swiss Reinsurance Company Ltd,Swiss,SREN,SMI
SOON.SW,2022,Suiza,Sonova Holding AG,Swiss,SOON,SMI
GEBN.SW,2022,Suiza,Geberit AG,Swiss,GEBN,SMI
SLHN.SW,2022,Suiza,Swiss Life Holding AG,Swiss,SLHN,SMI
LOGN.SW,2022,Suiza,Logitech International SA,Swiss,LOGN,SMI
KNIN.SW,2022,Suiza,Kuehne + Nagel International AG,Swiss,KNIN,SMI
CSGN.SW,2022,Suiza,Credit Suisse Group AG,Swiss,CSGN,SMI
SMHN.SW,2022,Suiza,Swatch Group AG,Swiss,SMHN,SMI
NESN.SW,2023,Suiza,Nestle SA,Swiss,NESN,SMI
ROG.SW,2023,Suiza,Roche Holding AG,Swiss,ROG,SMI
NOVN.SW,2023,Suiza,Novartis International AG,Swiss,NOVN,SMI
CFR.SW,2023,Suiza,Compagnie Financière Richemont SA,Swiss,CFR,SMI
ZURN.SW,2023,Suiza,Zurich Insurance Group AG,Swiss,ZURN,SMI
UBSG.SW,2023,Suiza,UBS Group AG,Swiss,UBSG,SMI
ABBN.SW,2023,Suiza,ABB Ltd,Swiss,ABBN,SMI
LONN.SW,2023,Suiza,Lonza Group AG,Swiss,LONN,SMI
SIKA.SW,2023,Suiza,Sika AG,Swiss,SIKA,SMI
ALC.SW,2023,Suiza,Alcon Inc,Swiss,ALC,SMI
GIVN.SW,2023,Suiza,Givaudan SA,Swiss,GIVN,SMI
HOLN.SW,2023,Suiza,Holcim Limited,Swiss,HOLN,SMI
SCMN.SW,2023,Suiza,Swisscom AG,Swiss,SCMN,SMI
PGHN.SW,2023,Suiza,Partners Group Holding AG,Swiss,PGHN,SMI
SREN.SW,2023,Suiza,Swiss Reinsurance Company Ltd,Swiss,SREN,SMI
SOON.SW,2023,Suiza,Sonova Holding AG,Swiss,SOON,SMI
GEBN.SW,2023,Suiza,Geberit AG,Swiss,GEBN,SMI
SLHN.SW,2023,Suiza,Swiss Life Holding AG,Swiss,SLHN,SMI
LOGN.SW,2023,Suiza,Logitech International SA,Swiss,LOGN,SMI
KNIN.SW,2023,Suiza,Kuehne + Nagel International AG,Swiss,KNIN,SMI
SMHN.SW,2023,Suiza,Swatch Group AG,Swiss,SMHN,SMI
NESN.SW,2024,Suiza,Nestle SA,Swiss,NESN,SMI
ROG.SW,2024,Suiza,Roche Holding AG,Swiss,ROG,SMI
NOVN.SW,2024,Suiza,Novartis International AG,Swiss,NOVN,SMI
CFR.SW,2024,Suiza,Compagnie Financière Richemont SA,Swiss,CFR,SMI
ZURN.SW,2024,Suiza,Zurich Insurance Group AG,Swiss,ZURN,SMI
UBSG.SW,2024,Suiza,UBS Group AG,Swiss,UBSG,SMI
ABBN.SW,2024,Suiza,ABB Ltd,Swiss,ABBN,SMI
LONN.SW,2024,Suiza,Lonza Group AG,Swiss,LONN,SMI
SIKA.SW,2024,Suiza,Sika AG,Swiss,SIKA,SMI
ALC.SW,2024,Suiza,Alcon Inc,Swiss,ALC,SMI
GIVN.SW,2024,Suiza,Givaudan SA,Swiss,GIVN,SMI
HOLN.SW,2024,Suiza,Holcim Limited,Swiss,HOLN,SMI
SCMN.SW,2024,Suiza,Swisscom AG,Swiss,SCMN,SMI
PGHN.SW,2024,Suiza,Partners Group Holding AG,Swiss,PGHN,SMI
SREN.SW,2024,Suiza,Swiss Reinsurance Company Ltd,Swiss,SREN,SMI
SOON.SW,2024,Suiza,Sonova Holding AG,Swiss,SOON,SMI
