Ticker,Year,Total Revenue,Net Interest Income,Total Premiums Earned,Total Other Income Expense Net,Interest Expense,Provision for Loan Losses,Selling General Administrative,Other Operating Expenses,Depreciation,Depreciation & Amortization,Depreciation Depletion & Amortization,Gross Profit,Operating Expense,Operating Income,Ebit,Extraordinary Items,Effect Of Accounting Charges,Other Items,Income Before Tax,Tax Provision,Net Income Applicable To Common Shares,Net Income,Net Income From Continuing Ops,Discontinued Operations,Normalized Income,Minority Interest,Preferred Dividends,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares
ALFA.ST,2022.0,52135000000.0,-224000000.0,,,319000000.0,,,2652000000.0,,,,17646000000.0,11175000000.0,6471000000.0,,,,,,1610000000.0,,4503000000.0,,,4499302799.805794,,,10.89,10.89,413637227.0,413637227.0
ALFA.ST,2023.0,63598000000.0,-350000000.0,,,506000000.0,,,1827000000.0,,,,20884000000.0,11680000000.0,9204000000.0,,,,,,2269000000.0,,6330000000.0,,,6322623121.387283,,,15.31,15.31,413326315.0,413326315.0
ALFA.ST,2024.0,66953000000.0,-323000000.0,,,493000000.0,,,1940000000.0,,,,23207000000.0,12804000000.0,10403000000.0,,,,,,2564000000.0,,7391000000.0,,,7381334533.813525,,,17.88,17.88,413326315.0,413326315.0
ALV.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALV.DE,2021.0,118911000000.0,-1159000000.0,,,1159000000.0,,,2000000.0,,,,,,,,,,,,2415000000.0,,6610000000.0,,,7106836000.0,,,15.96,15.83,410924074.0,411689041.0
ALV.DE,2022.0,61943000000.0,-1438000000.0,,,1438000000.0,,,-71000000.0,,,,,,,,,,,,2808000000.0,,6421000000.0,,,7095259000.0,,,15.57,15.48,404793132.0,406260704.0
ALV.DE,2023.0,103012000000.0,-631000000.0,,,631000000.0,,,259000000.0,,,,,,,,,,,,2550000000.0,,8541000000.0,,,8984040000.0,,,21.2,21.18,396190104.0,396315983.0
ALV.DE,2024.0,119527000000.0,-762000000.0,,,762000000.0,,,35000000.0,,,,,,,,,,,,3476000000.0,,9931000000.0,,,10457400000.0,,,25.2,25.18,388462381.0,388583250.0
ALW.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALW.L,2021.0,549558000.0,-7460000.0,,,7514000.0,,,320000.0,,,,,6242000.0,,,,,,,3293000.0,,540023000.0,,,540023000.0,,,1.7171,1.717,314497.0,314515434.0
ALW.L,2022.0,-229098000.0,-8006000.0,,,8329000.0,,,1755000.0,,,,,6770000.0,,,,,,,6777000.0,,-242645000.0,,,-242645000.0,,,-0.8114,-0.8114,299045.0,299045.0
ALW.L,2023.0,609165000.0,-8422000.0,,,9409000.0,,,1524000.0,,,,,3014000.0,,,,,,,6482000.0,,599669000.0,,,599669000.0,,,2.0853,2.0853,287573436.0,287573436.0
ALW.L,2024.0,507171000.0,-10775000.0,,,12250000.0,,,2088000.0,,,,,4575000.0,,,,,,,11893000.0,,490703000.0,,,490703000.0,,,1.5825,1.5825,310079630.0,310079630.0
AMP.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMP.MI,2021.0,1948075000.0,-29245000.0,,,27677000.0,,,388026000.0,,,,1093852000.0,849987000.0,243865000.0,,,,,,59762000.0,,157785000.0,,,162124312.0,,,0.70182,0.69409,224823927.0,227326771.0
AMP.MI,2022.0,2119126000.0,-32480000.0,,,30688000.0,,,430648000.0,,,,1175349000.0,908186000.0,267163000.0,,,,,,64956000.0,,178525000.0,,,170124087.0,,,0.7957,0.78699,224363318.0,226845503.0
AMP.MI,2023.0,2260084000.0,-48511000.0,,,44622000.0,,,451462000.0,,,,1269868000.0,1019227000.0,250641000.0,,,,,,54722000.0,,155139000.0,,,147575002.183583,,,0.687227,0.687227,225746472.0,225746472.0
AMP.MI,2024.0,2409241000.0,-57062000.0,,,57756000.0,,,472346000.0,,,,1363835000.0,1110545000.0,253290000.0,,,,,,51210000.0,,145374000.0,,,143173240.0,,,0.64384,0.64214,225791949.0,226388620.0
AMS.MC,2021.0,2670000000.0,-100300000.0,,,91400000.0,,,236000000.0,,,,834900000.0,917900000.0,-83000000.0,,,,,,-60700000.0,,-142400000.0,,,-141777200.0,,,-0.32,-0.32,450032743.0,465215159.0
AMS.MC,2022.0,4485900000.0,-87000000.0,,,86400000.0,,,231800000.0,,,,1872100000.0,909400000.0,962700000.0,,,,,,204800000.0,,664400000.0,,,654608000.0,,,1.48,1.45,449949027.0,465252027.0
AMS.MC,2023.0,5441200000.0,-43600000.0,,,92200000.0,,,317100000.0,,,,2411400000.0,997500000.0,1413900000.0,,,,,,242900000.0,,1117600000.0,,,1113901000.0,,,2.5,2.43,447439058.0,462931802.0
AMS.MC,2024.0,6141700000.0,-87100000.0,,,108600000.0,,,327200000.0,,,,2655000000.0,1027400000.0,1627600000.0,,,,,,295600000.0,,1253000000.0,,,1247094300.0,,,2.87,2.79,436069462.0,452096083.0
ANA.MC,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.1,7.1,54523975.0,54523975.0
ANA.MC,2021.0,8104000000.0,-183000000.0,,,235000000.0,,,231000000.0,,,,6234000000.0,5566000000.0,668000000.0,,,,,,171000000.0,,332000000.0,,,287033043.478261,,,6.08,6.08,54628413.0,54628413.0
ANA.MC,2022.0,11195000000.0,-211000000.0,,,257000000.0,,,281000000.0,,,,7784000000.0,6625000000.0,1159000000.0,,,,,,254000000.0,,441000000.0,,,479924050.632911,,,8.06,8.06,54684851.0,54684851.0
ANA.MC,2023.0,17021000000.0,-345000000.0,,,513000000.0,,,410000000.0,,,,11556000000.0,10455000000.0,1101000000.0,,,,,,198000000.0,,541000000.0,,,537208791.208791,,,9.89,9.89,54723941.0,54723941.0
ANA.MC,2024.0,19190000000.0,-495000000.0,,,658000000.0,,,411000000.0,,,,12131000000.0,11112000000.0,1019000000.0,,,,,,156000000.0,,422000000.0,,,312141176.470588,,,,,,
ANE.MC,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANE.MC,2021.0,2472000000.0,-127000000.0,,,77000000.0,,,197000000.0,,,,1265000000.0,632000000.0,633000000.0,,,,,,170000000.0,,363000000.0,,,374866785.079929,,,1.1,1.1,329196652.0,329196652.0
ANE.MC,2022.0,4351000000.0,-127000000.0,,,90000000.0,,,340000000.0,,,,1945000000.0,818000000.0,1127000000.0,,,,,,262000000.0,,759000000.0,,,816161778.618732,,,2.3,2.3,329119638.0,329119638.0
ANE.MC,2023.0,3547000000.0,-159000000.0,,,129000000.0,,,417000000.0,,,,1648000000.0,803000000.0,845000000.0,,,,,,209000000.0,,524000000.0,,,524730670.103093,,,1.6,1.6,326607842.0,326607842.0
ANE.MC,2024.0,3048000000.0,-195000000.0,,,165000000.0,,,433000000.0,,,,1186000000.0,612000000.0,574000000.0,,,,,,95000000.0,,357000000.0,,,251016597.510373,,,1.1,1.1,324397668.0,324397668.0
ANTO.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTO.L,2021.0,7470100000.0,-35400000.0,,,69600000.0,,,232500000.0,,,,4349900000.0,751100000.0,3598800000.0,,,,,,1242300000.0,,1290200000.0,,,1416099400.0,,,1.309,1.309,985856695.0,985856695.0
ANTO.L,2022.0,5862000000.0,-75700000.0,,,95500000.0,,,254900000.0,,,,2429300000.0,775900000.0,1653400000.0,,,,,,603600000.0,,1533000000.0,,,810256000.0,,,1.555,1.555,985856695.0,985856695.0
ANTO.L,2023.0,6324500000.0,-78300000.0,,,121400000.0,,,281900000.0,,,,2658100000.0,849600000.0,1808500000.0,,,,,,666100000.0,,835100000.0,,,678815003.815823,,,0.847,0.847,985856695.0,985856695.0
ANTO.L,2024.0,6613400000.0,-258000000.0,,,331000000.0,,,308600000.0,,,,2504400000.0,841700000.0,1662700000.0,,,,,,755100000.0,,829400000.0,,,506484061.609773,,,0.841,0.841,985856695.0,985856695.0
ASM.AS,2021.0,1729911000.0,-1989000.0,,,2012000.0,,,,,,,828131000.0,340744000.0,487387000.0,,,,,,102615000.0,,494709000.0,,,491338212.0,,,10.17,10.11,48645000.0,48909000.0
ASM.AS,2022.0,2410927000.0,723000.0,,,1523000.0,,,,,,,1142881000.0,510486000.0,632395000.0,,,,,,115863000.0,,389113000.0,,,557132404.0,,,7.97,7.93,48820000.0,49097000.0
ASM.AS,2023.0,2634331000.0,10881000.0,,,3945000.0,,,,,,,1271696000.0,617955000.0,653741000.0,,,,,,114448000.0,,752073000.0,,,573495888.0,,,15.26,15.18,49286000.0,49555000.0
ASM.AS,2024.0,2932724000.0,19774000.0,,,1884000.0,,,,,,,1481373000.0,679238000.0,802135000.0,,,,,,182168000.0,,685734000.0,,,692605420.0,,,13.95,13.89,49165000.0,49386000.0
ASML.AS,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASML.AS,2021.0,18611000000.0,-44600000.0,,,54600000.0,,,,,,,9809000000.0,3272600000.0,6536400000.0,,,,,,1021400000.0,,5883200000.0,,,5701982400.0,,,14.36,14.34,409800000.0,410400000.0
ASML.AS,2022.0,21173400000.0,-44600000.0,,,60800000.0,,,,,,,10700100000.0,4199400000.0,6500700000.0,,,,,,969900000.0,,5624200000.0,,,5624200000.0,,,16.08,16.07,397700000.0,398000000.0
ASML.AS,2023.0,27558500000.0,41200000.0,,,152700000.0,,,,,,,14136100000.0,5093800000.0,9042300000.0,,,,,,1435800000.0,,7839000000.0,,,7839000000.0,,,20.61,20.59,393800000.0,394100000.0
ASML.AS,2024.0,28262900000.0,19800000.0,,,162600000.0,,,,,,,14492000000.0,5469400000.0,9022600000.0,,,,,,1680600000.0,,7571600000.0,,,7571600000.0,,,19.25,19.24,393300000.0,393600000.0
ASRNL.AS,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38,3.9,138918141.0,160563162.0
ASRNL.AS,2021.0,9828000000.0,-362000000.0,,,362000000.0,,,241000000.0,,,,,,,,,,,,270000000.0,,894000000.0,,,783032000.0,,,6.56,5.77,136260472.0,157905493.0
ASRNL.AS,2022.0,-10548000000.0,-449000000.0,,,449000000.0,,,85000000.0,,,,,,,,,,,,-606000000.0,,-1757000000.0,,,-1847897000.0,,,-12.83,-12.83,137004580.0,158649601.0
ASRNL.AS,2023.0,17112000000.0,-2451000000.0,,,2451000000.0,,,555000000.0,,,,,,,,,,,,275000000.0,,1038000000.0,,,956000000.0,,,4.915979,4.915979,211148162.0,211148162.0
ASRNL.AS,2024.0,20635000000.0,-4031000000.0,,,4031000000.0,,,714000000.0,,,,,,,,,,,,383000000.0,,882000000.0,,,1003000000.0,,,,,,
ASSA-B.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASSA-B.ST,2021.0,95007000000.0,-667000000.0,,,646000000.0,,,80000000.0,,,,37777000000.0,23134000000.0,14643000000.0,,,,,,2638000000.0,,10900000000.0,,,11207510000.0,,,9.81,9.81,1110776000.0,1110776000.0
ASSA-B.ST,2022.0,120793000000.0,-1017000000.0,,,919000000.0,,,309000000.0,,,,47931000000.0,28893000000.0,19038000000.0,,,,,,4225000000.0,,13291000000.0,,,13675054000.0,,,11.97,11.97,1110776000.0,1110776000.0
ASSA-B.ST,2023.0,140716000000.0,-2562000000.0,,,2524000000.0,,,470000000.0,,,,56504000000.0,35034000000.0,21470000000.0,,,,,,5615000000.0,,13633000000.0,,,15596572000.0,,,12.27,12.27,1110776000.0,1110776000.0
ASSA-B.ST,2024.0,150162000000.0,-3412000000.0,,,3467000000.0,,,29000000.0,,,,62728000000.0,38217000000.0,24511000000.0,,,,,,5272000000.0,,15639000000.0,,,15763256000.0,,,14.08,14.08,1110776000.0,1110776000.0
ATCO-A.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATCO-A.ST,2021.0,110912000000.0,-234000000.0,,,392000000.0,,,151000000.0,,,,46529000000.0,23534000000.0,22995000000.0,,,,,,5276000000.0,,18130000000.0,,,17962680734.72875,,,3.72,3.71,4870932992.0,4882082814.0
ATCO-A.ST,2022.0,141325000000.0,-188000000.0,,,439000000.0,,,145000000.0,,,,59384000000.0,28787000000.0,30597000000.0,,,,,,6562000000.0,,23477000000.0,,,23357354000.0,,,4.82,4.81,4868350241.0,4875927765.0
ATCO-A.ST,2023.0,172664000000.0,-521000000.0,,,914000000.0,,,227000000.0,,,,75117000000.0,36633000000.0,38484000000.0,,,,,,8390000000.0,,28040000000.0,,,28325670000.0,,,5.76,5.75,4871364070.0,4878850267.0
ATCO-A.ST,2024.0,176771000000.0,-261000000.0,,,918000000.0,,,276000000.0,,,,75744000000.0,37886000000.0,37858000000.0,,,,,,8006000000.0,,29782000000.0,,,29575544000.0,,,6.11,6.1,4873635218.0,4881653895.0
ATCO-B.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATCO-B.ST,2021.0,110912000000.0,-234000000.0,,,392000000.0,,,151000000.0,,,,46529000000.0,23534000000.0,22995000000.0,,,,,,5276000000.0,,18130000000.0,,,17962680734.72875,,,3.72,3.71,4870932992.0,4882082814.0
ATCO-B.ST,2022.0,141325000000.0,-188000000.0,,,439000000.0,,,145000000.0,,,,59384000000.0,28787000000.0,30597000000.0,,,,,,6562000000.0,,23477000000.0,,,23357354000.0,,,4.82,4.81,4868350241.0,4875927765.0
ATCO-B.ST,2023.0,172664000000.0,-521000000.0,,,914000000.0,,,227000000.0,,,,75117000000.0,36633000000.0,38484000000.0,,,,,,8390000000.0,,28040000000.0,,,28325670000.0,,,5.76,5.75,4871364070.0,4878850267.0
ATCO-B.ST,2024.0,176771000000.0,-261000000.0,,,918000000.0,,,276000000.0,,,,75744000000.0,37886000000.0,37858000000.0,,,,,,8006000000.0,,29782000000.0,,,29575544000.0,,,6.11,6.1,4873635218.0,4881653895.0
AUTO.L,2021.0,,,,,,,,,,,,202800000.0,,,,,,,,,,,,,,,,0.1324,0.1321,965175677.0,967404812.0
AUTO.L,2022.0,432700000.0,-2600000.0,,,1700000.0,,,132000000.0,,,,362900000.0,132000000.0,300700000.0,,,,,,56300000.0,,244700000.0,,,244700000.0,,,0.2561,0.2556,955532888.0,957534145.0
AUTO.L,2023.0,500200000.0,-3100000.0,,,2800000.0,,,45000000.0,,,,361200000.0,86100000.0,275100000.0,,,,,,59700000.0,,233900000.0,,,218620000.0,,,0.2501,0.2477,935138578.0,944144242.0
AUTO.L,2024.0,570900000.0,-3500000.0,,,3400000.0,,,225000000.0,,,,439200000.0,225000000.0,345900000.0,,,,,,88300000.0,,256900000.0,,,256900000.0,,,0.2815,0.2807,912582172.0,915302568.0
AUTO.L,2025.0,601100000.0,-1100000.0,,,1500000.0,,,227900000.0,,,,,227900000.0,373200000.0,,,,,,93100000.0,,282600000.0,,,282600000.0,,,,,,
AV.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AV.L,2021.0,32986000000.0,-503000000.0,,,440000000.0,,,964000000.0,,,,,,,,,,,,220000000.0,,1966000000.0,,,272647482.014388,,,0.495059,0.491107,3935668000.0,3969064000.0
AV.L,2022.0,-26792000000.0,-470000000.0,,,389000000.0,,,-562000000.0,,,,,,,,,,,,-445000000.0,,-1051000000.0,,,-1048206779.661017,,,-0.347,-0.347,3126000000.0,3126000000.0
AV.L,2023.0,32920000000.0,-479000000.0,,,401000000.0,,,581000000.0,,,,,,,,,,,,335000000.0,,1085000000.0,,,1085000000.0,,,0.377,0.372,2877984085.0,2916666667.0
AV.L,2024.0,31760000000.0,-491000000.0,,,395000000.0,,,585000000.0,,,,,,,,,,,,292000000.0,,683000000.0,,,556425275.827482,,,0.236,0.233,2894067797.0,2931330472.0
AZM.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZM.MI,2021.0,1311053000.0,-16182000.0,,,19697000.0,,,25893000.0,,,,590117000.0,217991000.0,372126000.0,,,,,,115767000.0,,605457000.0,,,299560381.287551,,,4.351,4.351,139154500.0,139154500.0
AZM.MI,2022.0,1285718000.0,-7906000.0,,,14214000.0,,,3414000.0,,,,783689000.0,213688000.0,570001000.0,,,,,,132702000.0,,406461000.0,,,433291655.131382,,,2.919,2.919,139226158.0,139226158.0
AZM.MI,2023.0,1206905000.0,336000.0,,,10294000.0,,,-512000.0,,,,780302000.0,191599000.0,588703000.0,,,,,,161870000.0,,434567000.0,,,419010983.610045,,,3.14,3.14,138397134.0,138397134.0
AZM.MI,2024.0,1332650000.0,12063000.0,,,9323000.0,,,10770000.0,,,,855164000.0,245229000.0,609935000.0,,,,,,213183000.0,,576165000.0,,,542542379.305329,,,4.1,4.1,140499388.0,140499388.0
AZN.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZN.L,2021.0,37417000000.0,-1233000000.0,,,1276000000.0,,,308000000.0,,,,24980000000.0,25119000000.0,-139000000.0,,,,,,-380000000.0,,112000000.0,,,-852710000.0,,,0.08,0.08,1418000000.0,1427000000.0
AZN.L,2022.0,44351000000.0,-1249000000.0,,,1330000000.0,,,200000000.0,,,,31960000000.0,27448000000.0,4512000000.0,,,,,,-792000000.0,,3288000000.0,,,3888210000.0,,,2.12,2.11,1548000000.0,1560000000.0
AZN.L,2023.0,45811000000.0,-1288000000.0,,,1589000000.0,,,164000000.0,,,,37543000000.0,28821000000.0,8722000000.0,,,,,,938000000.0,,5955000000.0,,,6377514712.277142,,,3.84,3.81,1549000000.0,1562000000.0
AZN.L,2024.0,54073000000.0,-1337000000.0,,,1682000000.0,,,121000000.0,,,,43866000000.0,33615000000.0,10251000000.0,,,,,,1650000000.0,,7035000000.0,,,7158952709.699689,,,4.54,4.5,1550000000.0,1563000000.0
AZN.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AZN.ST,2021.0,37417000000.0,-1233000000.0,,,1276000000.0,,,308000000.0,,,,24980000000.0,25119000000.0,-139000000.0,,,,,,-380000000.0,,112000000.0,,,-852710000.0,,,0.08,0.08,1418000000.0,1427000000.0
AZN.ST,2022.0,44351000000.0,-1249000000.0,,,1330000000.0,,,200000000.0,,,,31960000000.0,27448000000.0,4512000000.0,,,,,,-792000000.0,,3288000000.0,,,3888210000.0,,,2.12,2.11,1548000000.0,1560000000.0
AZN.ST,2023.0,45811000000.0,-1288000000.0,,,1589000000.0,,,164000000.0,,,,37543000000.0,28821000000.0,8722000000.0,,,,,,938000000.0,,5955000000.0,,,6377514712.277142,,,3.84,3.81,1549000000.0,1562000000.0
AZN.ST,2024.0,54073000000.0,-1337000000.0,,,1682000000.0,,,121000000.0,,,,43866000000.0,33615000000.0,10251000000.0,,,,,,1650000000.0,,7035000000.0,,,7158952709.699689,,,4.54,4.5,1550000000.0,1563000000.0
BA.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BA.L,2021.0,19521000000.0,-287000000.0,,,314000000.0,,,3390000000.0,,,,12560000000.0,10661000000.0,1899000000.0,,,,,,198000000.0,,1758000000.0,,,1659600000.0,,,0.552,0.547,3187000000.0,3211000000.0
BA.L,2022.0,21258000000.0,-275000000.0,,,306000000.0,,,3899000000.0,,,,14164000000.0,12053000000.0,2111000000.0,,,,,,315000000.0,,1591000000.0,,,1179443438.914027,,,0.511,0.505,3112000000.0,3112000000.0
BA.L,2023.0,23078000000.0,-181000000.0,,,339000000.0,,,4154000000.0,,,,15205000000.0,12898000000.0,2307000000.0,,,,,,386000000.0,,1857000000.0,,,2101376612.209802,,,0.613,0.604,3031000000.0,3072000000.0
BA.L,2024.0,26312000000.0,-424000000.0,,,555000000.0,,,4595000000.0,,,,17227000000.0,14786000000.0,2441000000.0,,,,,,291000000.0,,1956000000.0,,,1968253001.715266,,,0.649,0.641,3013000000.0,3053000000.0
BAB.L,2021.0,,,,,,,,,,,,26100000.0,,,,,,,,,,,,,,,,,,,
BAB.L,2022.0,4101800000.0,-71600000.0,,,78400000.0,,,4040600000.0,,,,345300000.0,4040600000.0,61200000.0,,,,,,14400000.0,,164200000.0,,,45544000.0,,,0.325,0.321,505091970.0,511175735.0
BAB.L,2023.0,4438600000.0,-49300000.0,,,51300000.0,,,4315700000.0,,,,,4315700000.0,122900000.0,,,,,,39500000.0,,-35000000.0,,,27694000.0,,,-0.069,-0.069,505391563.0,514920548.0
BAB.L,2024.0,4390100000.0,-34600000.0,,,45000000.0,,,4145000000.0,,,,,4145000000.0,245100000.0,,,,,,48500000.0,,165700000.0,,,168377500.0,,,0.329,0.322,503452989.0,515322849.0
BAB.L,2025.0,4831300000.0,-32500000.0,,,51700000.0,,,4468900000.0,,,,,4468900000.0,362400000.0,,,,,,80200000.0,,247100000.0,,,245963000.0,,,0.491,0.48,503557679.0,514412540.0
BAMI.MI,2020.0,,,,,460005000.0,,,,,,,,,,,,,,,,,,,,,,,0.01,0.01,1509504749.0,1509504749.0
BAMI.MI,2021.0,4371885000.0,2016140000.0,,,409048000.0,,,389612000.0,,,,,3147510000.0,,,,,,,84955000.0,,569068000.0,,,698395240.0,,,0.38,0.38,1510823282.0,1510823282.0
BAMI.MI,2022.0,4695281000.0,2341466000.0,,,595587000.0,,,395727000.0,,,,,3133339000.0,,,,,,,320700000.0,,685047000.0,,,823405891.3,,,0.45,0.45,1508790220.0,1508790220.0
BAMI.MI,2023.0,5195701000.0,3289228000.0,,,3188347000.0,,,22189000.0,,,,,2593352000.0,,,,,,,604751000.0,,1436276000.0,,,1539612146.230901,,,0.838372,0.838372,1508223442.0,1508223442.0
BAMI.MI,2024.0,5545700000.0,3440045000.0,,,,,,22192000.0,,,,,2677892000.0,,,,,,,789594000.0,,1713812000.0,,,1751209137.577969,,,,,,
BARC.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARC.L,2021.0,21954000000.0,8073000000.0,,,3167000000.0,,,170000000.0,,,,,13563000000.0,,,,,,,1138000000.0,,7009000000.0,,,7952656000.0,,,0.375,0.366,16985000000.0,17420000000.0
BARC.L,2022.0,25021000000.0,10572000000.0,,,8524000000.0,,,176000000.0,,,,,15077000000.0,,,,,,,1039000000.0,,5928000000.0,,,7399404000.0,,,0.308,0.298,16333000000.0,16867000000.0
BARC.L,2023.0,25384000000.0,12709000000.0,,,22366000000.0,,,-866000000.0,,,,,15033000000.0,,,,,,,1234000000.0,,5259000000.0,,,6800176000.0,,,0.277,0.269,15445000000.0,15895000000.0
BARC.L,2024.0,26230000000.0,12936000000.0,,,25390000000.0,,,38000000.0,,,,,15964000000.0,,,,,,,1752000000.0,,6307000000.0,,,6639416000.0,,,0.36,0.348,14755000000.0,15271000000.0
BAS.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAS.DE,2021.0,78598000000.0,-446000000.0,,,597000000.0,,,1221000000.0,,,,19797000000.0,11926000000.0,7871000000.0,,,,,,1430000000.0,,5523000000.0,,,5717368000.0,,,6.01,6.0,918479000.0,920486000.0
BAS.DE,2022.0,87327000000.0,-400000000.0,,,721000000.0,,,1337000000.0,,,,21067000000.0,13706000000.0,7361000000.0,,,,,,1581000000.0,,-627000000.0,,,183050000.0,,,-0.7,-0.7,901754000.0,903327000.0
BAS.DE,2023.0,68902000000.0,-649000000.0,,,971000000.0,,,1337000000.0,,,,16702000000.0,13444000000.0,3258000000.0,,,,,,1041000000.0,,225000000.0,,,1029950000.0,,,0.25,0.25,892640562.0,895077000.0
BAS.DE,2024.0,65260000000.0,-574000000.0,,,1054000000.0,,,1806000000.0,,,,17085000000.0,13748000000.0,3337000000.0,,,,,,616000000.0,,1298000000.0,,,2088452000.0,,,1.45,1.45,892522164.0,894971000.0
BATS.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATS.L,2021.0,25684000000.0,-1489000000.0,,,1491000000.0,,,5465000000.0,,,,21302000000.0,10424000000.0,10878000000.0,,,,,,2189000000.0,,6801000000.0,,,7543661000.0,,,2.969,2.956,2287000000.0,2297000000.0
BATS.L,2022.0,27655000000.0,-1592000000.0,,,1663000000.0,,,6700000000.0,,,,23101000000.0,11594000000.0,11507000000.0,,,,,,2478000000.0,,6666000000.0,,,6972078000.0,,,2.933,2.919,2256000000.0,2267000000.0
BATS.L,2023.0,27283000000.0,-1720000000.0,,,1887000000.0,,,5565000000.0,,,,22642000000.0,33273000000.0,-10631000000.0,,,,,,-2872000000.0,,-14367000000.0,,,-4988136000.0,,,-6.466,-6.466,2229000000.0,2229000000.0
BATS.L,2024.0,25867000000.0,-1098000000.0,,,1098000000.0,,,13093000000.0,,,,21431000000.0,18685000000.0,2746000000.0,,,,,,357000000.0,,3068000000.0,,,3068000000.0,,,1.367,1.36,2214000000.0,2225000000.0
BAYN.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAYN.DE,2021.0,44081000000.0,-945000000.0,,,1347000000.0,,,316000000.0,,,,27265000000.0,20356000000.0,6909000000.0,,,,,,1024000000.0,,1000000000.0,,,3507400000.0,,,1.02,1.02,982420000.0,982420000.0
BAYN.DE,2022.0,50739000000.0,-1823000000.0,,,1857000000.0,,,546000000.0,,,,30868000000.0,23535000000.0,7333000000.0,,,,,,504000000.0,,4150000000.0,,,5304132000.0,,,4.22,4.22,982420000.0,982420000.0
BAYN.DE,2023.0,47637000000.0,-1611000000.0,,,2047000000.0,,,353000000.0,,,,27888000000.0,19852000000.0,8036000000.0,,,,,,1321000000.0,,-2941000000.0,,,10068750000.0,,,-2.99,-2.99,982420000.0,982420000.0
BAYN.DE,2024.0,46606000000.0,-1897000000.0,,,2358000000.0,,,707000000.0,,,,25336000000.0,22009000000.0,3327000000.0,,,,,,212000000.0,,-2552000000.0,,,3625650000.0,,,-2.6,-2.6,982420000.0,982420000.0
BBVA.MC,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBVA.MC,2021.0,22996000000.0,14686000000.0,,,8328000000.0,,,,,,,,,,,,,,,1909000000.0,,4653000000.0,,,5196966000.0,,,0.67,0.67,6401000000.0,6401000000.0
BBVA.MC,2022.0,28065000000.0,19124000000.0,,,12308000000.0,,,,,,,,,,,,,,,3505000000.0,,6358000000.0,,,7771459096.22127,,,0.98,0.98,6189000000.0,6189000000.0
BBVA.MC,2023.0,33427000000.0,23089000000.0,,,24760000000.0,,,,,,,,,,,,,,,4003000000.0,,8019000000.0,,,9606106208.229326,,,1.29,1.29,5954000000.0,5954000000.0
BBVA.MC,2024.0,39235000000.0,25267000000.0,,,36394000000.0,,,,,,,,,,,,,,,4830000000.0,,10054000000.0,,,11596978000.0,,,1.68,1.68,5769000000.0,5769000000.0
BC.MI,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.48847,-0.48847,68000000.0,68000000.0
BC.MI,2021.0,712179000.0,-11436000.0,,,12030000.0,,,200252000.0,,,,598142000.0,516194000.0,81948000.0,,,,,,7731000.0,,53322000.0,,,59526514.4,,,0.78415,0.78415,68000000.0,68000000.0
BC.MI,2022.0,919708000.0,-14800000.0,,,14140000.0,,,281325000.0,,,,821823000.0,675208000.0,146615000.0,,,,,,36762000.0,,80599000.0,,,93655256.5,,,1.18528,1.18528,68000000.0,68000000.0
BC.MI,2023.0,1139420000.0,-17926000.0,,,18372000.0,,,345449000.0,,,,1027509000.0,824524000.0,202985000.0,,,,,,49532000.0,,114617000.0,,,128787741.832573,,,1.68576,1.68576,67991109.0,67991109.0
BC.MI,2024.0,1278540000.0,-25231000.0,,,28961000.0,,,398069000.0,,,,1179157000.0,962768000.0,216389000.0,,,,,,51224000.0,,119478000.0,,,126425711.495129,,,,,,
BEI.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,2.47,226818984.0,226818984.0
